Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
489;1/1/2026 15:27;#2401 000:01:06:53;0;-2.7;-2.7;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;26;1.7;3.1;22;48.8;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
490;1/1/2026 15:27;#2401 000:01:06:54;0;-1.2;-1.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;1.5;3.1;22;42.8;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
491;1/1/2026 15:27;#2401 000:01:06:55;0;-0.1;-0.1;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;1.5;3.1;22;42.8;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
492;1/1/2026 15:27;#2401 000:01:06:56;0;0.3;0.3;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;1.4;3.1;22;40.8;0;3.75;29;2;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
493;1/1/2026 15:27;#2401 000:01:06:57;0;0.3;0.3;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;1.4;3.1;22;40.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
494;1/1/2026 15:27;#2401 000:01:06:58;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;1.1;3.1;22;32.2;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
495;1/1/2026 15:27;#2401 000:01:06:59;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;1.1;3.1;22;32.2;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
496;1/1/2026 15:27;#2401 000:01:07:00;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;0.7;3.1;8;21.7;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
497;1/1/2026 15:27;#2401 000:01:07:01;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;0.7;3.1;8;21.7;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
498;1/1/2026 15:27;#2401 000:01:07:02;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;0.4;3.1;3;13.9;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
499;1/1/2026 15:27;#2401 000:01:07:03;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.78;26;25;28;30;21;0;27;0.4;3.1;3;13.9;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
500;1/1/2026 15:27;#2401 000:01:07:04;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
501;1/1/2026 15:28;#2401 000:01:07:05;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
502;1/1/2026 15:28;#2401 000:01:07:06;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
503;1/1/2026 15:28;#2401 000:01:07:07;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.78;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
504;1/1/2026 15:28;#2401 000:01:07:08;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
505;1/1/2026 15:28;#2401 000:01:07:09;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.78;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
506;1/1/2026 15:28;#2401 000:01:07:10;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.78;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
507;1/1/2026 15:28;#2401 000:01:07:11;0;0.2;0.2;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.78;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
508;1/1/2026 15:28;#2401 000:01:07:12;0;0.9;0.9;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
509;1/1/2026 15:28;#2401 000:01:07:13;0;1.5;1.5;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
510;1/1/2026 15:28;#2401 000:01:07:14;0;1.6;1.6;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
511;1/1/2026 15:28;#2401 000:01:07:15;0;1.4;1.4;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.78;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
512;1/1/2026 15:28;#2401 000:01:07:16;0;1.8;1.8;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
513;1/1/2026 15:28;#2401 000:01:07:17;0;3.9;3.9;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.81;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
514;1/1/2026 15:28;#2401 000:01:07:18;0;5.8;5.8;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
515;1/1/2026 15:28;#2401 000:01:07:19;0;8.5;8.5;105.1;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.78;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
516;1/1/2026 15:28;#2401 000:01:07:20;0;11.6;11.6;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
517;1/1/2026 15:28;#2401 000:01:07:21;0;13.8;13.8;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
518;1/1/2026 15:28;#2401 000:01:07:22;0;16.5;16.5;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
519;1/1/2026 15:28;#2401 000:01:07:23;0;18.5;18.5;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;8;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
520;1/1/2026 15:28;#2401 000:01:07:24;0;20.3;20.3;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
521;1/1/2026 15:28;#2401 000:01:07:25;0;22.2;22.2;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
522;1/1/2026 15:28;#2401 000:01:07:26;0;23.8;23.8;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
523;1/1/2026 15:28;#2401 000:01:07:27;0;25.3;25.3;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
524;1/1/2026 15:28;#2401 000:01:07:28;0;25.6;25.6;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
525;1/1/2026 15:28;#2401 000:01:07:29;0;22;22;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
526;1/1/2026 15:28;#2401 000:01:07:30;0;19.7;19.7;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
527;1/1/2026 15:28;#2401 000:01:07:31;0;17;17;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
528;1/1/2026 15:28;#2401 000:01:07:32;0;12.5;12.5;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.81;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
529;1/1/2026 15:28;#2401 000:01:07:33;0;11.5;11.5;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.81;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
530;1/1/2026 15:28;#2401 000:01:07:34;0;18.4;18.4;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
531;1/1/2026 15:28;#2401 000:01:07:35;0;21.5;21.5;105;72;64;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.75;27;3.74;3.75;3.78;6;3.79;26;25;28;30;21;0;27;0.1;1.6;8;4.8;0;3.75;29;0;;7;3.75;3.75;3.75;3.75;3.75;3.75;3.78;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75;3.75
