Time (s),1. Current A(RMS) (1),,Time (s),1. Id A (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),1. Target torque % of peak (0.1),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),1. Uq V (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),1. Ud V (0.0625),,Time (s),1. Target Iq A (0.0625),,Time (s),1. Iq A (0.0625),,
195.364,0,,195.3643,0.0625,,195.3638,0.4375,,195.3644,1.6,,195.364,161,,195.3642,2.25,,195.3638,115.0,,195.3638,32,,195.364,2.0625,,195.3642,6.5,,195.3643,1.44921875,,195.3643,0.0625,,195.3642,3.75,,195.3642,4.0,,
195.384,0,,195.3843,-0.3125,,195.3838,0.5,,195.3844,1.8,,195.384,161,,195.3842,2.0625,,195.3838,115.0625,,195.3838,32,,195.384,2.3125,,195.3842,6.75,,195.3843,1.421875,,195.3843,0.0,,195.3842,3.375,,195.3842,2.75,,
195.404,0,,195.4043,2.25,,195.4039,0.5,,195.4044,1.5,,195.404,161,,195.4042,2.1875,,195.4039,115.125,,195.4039,32,,195.404,1.9375,,195.4042,6.75,,195.4043,1.44921875,,195.4043,-0.3125,,195.4042,3.6875,,195.4042,3.1875,,
195.424,0,,195.4242,0.8125,,195.4238,0.5,,195.4243,1.8,,195.424,162,,195.4241,2.0,,195.4238,115.125,,195.4238,32,,195.424,2.3125,,195.4241,6.5625,,195.4242,1.47265625,,195.4242,0.375,,195.4241,3.3125,,195.4241,3.875,,
195.4439,0,,195.4442,0.375,,195.4438,0.5,,195.4443,2.1,,195.4439,162,,195.4441,2.1875,,195.4438,115.0,,195.4438,32,,195.4439,2.6875,,195.4441,6.375,,195.4442,1.44921875,,195.4442,0.0625,,195.4441,3.625,,195.4441,4.6875,,
195.464,4,,195.4643,0.0625,,195.4638,0.5,,195.4643,1.8,,195.464,162,,195.4641,2.5625,,195.4638,115.0,,195.4638,32,,195.464,2.3125,,195.4641,6.6875,,195.4643,1.4296875,,195.4643,0.0625,,195.4641,4.25,,195.4641,3.75,,
195.484,0,,195.4843,-0.1875,,195.4838,0.5625,,195.4843,1.6,,195.484,162,,195.4841,2.375,,195.4838,115.0,,195.4838,32,,195.484,2.0625,,195.4841,6.6875,,195.4843,1.3515625,,195.4843,0.125,,195.4841,3.9375,,195.4841,3.375,,
195.504,0,,195.5042,-1.6875,,195.5038,0.5625,,195.5043,0.6000000000000001,,195.504,163,,195.5041,2.0625,,195.5038,115.0625,,195.5038,32,,195.504,0.75,,195.5041,6.8125,,195.5042,1.359375,,195.5042,0.875,,195.5041,3.4375,,195.5041,3.3125,,
195.524,0,,195.5242,-1.9375,,195.5238,0.5625,,195.5243,0.7000000000000001,,195.524,163,,195.5241,1.0625,,195.5238,115.0625,,195.5238,32,,195.524,0.875,,195.5241,7.0625,,195.5242,1.4296875,,195.5242,0.5625,,195.5241,1.75,,195.5241,1.25,,
195.544,0,,195.5442,1.0625,,195.5438,0.5,,195.5443,1.6,,195.544,164,,195.5441,0.8125,,195.5438,115.0625,,195.5438,32,,195.544,2.0625,,195.5441,7.0,,195.5442,1.44921875,,195.5442,0.125,,195.5441,1.3125,,195.5441,0.75,,
