type,time,latitude,longitude,altitude (m),speed (km/h),course,slope (%),distance (km),distance_interval (m),color,opacity,width,name,desc,activity
T,2022-02-27 17:00:37,-33.602094050,-70.520108680,779.6,43.2,0.8,3.2,29.890,12.00,,,,,,
T,2022-02-27 17:00:38,-33.602015580,-70.519999650,780.0,48.1,0.9,3.0,29.904,13.35,,,,,,
T,2022-02-27 17:00:39,-33.601957820,-70.519886100,780.1,44.4,1.0,1.2,29.916,12.33,,,,,,
T,2022-02-27 17:00:40,-33.601902850,-70.519763520,780.2,46.5,1.0,0.8,29.929,12.91,,,,,,
T,2022-02-27 17:00:41,-33.601844920,-70.519649100,780.3,44.7,1.0,0.2,29.941,12.41,,,,,,
T,2022-02-27 17:00:42,-33.601786970,-70.519535870,780.2,44.3,1.0,-0.2,29.954,12.32,,,,,,
T,2022-02-27 17:00:43,-33.601728000,-70.519425830,780.2,43.7,0.9,-0.7,29.966,12.13,,,,,,
T,2022-02-27 17:00:44,-33.601659620,-70.519337270,780.0,40.3,0.8,-1.1,29.977,11.18,,,,,,
T,2022-02-27 17:00:46,-33.601489420,-70.519273180,780.6,35.6,0.1,3.1,29.997,19.79,,,,,,
T,2022-02-27 17:00:48,-33.601310520,-70.519345380,781.3,37.7,6.2,3.1,30.018,20.94,,,,,,
T,2022-02-27 17:00:49,-33.601207870,-70.519388870,781.7,43.5,5.9,3.1,30.030,12.08,,,,,,
T,2022-02-27 17:00:50,-33.601131780,-70.519463250,781.9,39.3,5.6,2.5,30.041,10.90,,,,,,
T,2022-02-27 17:00:51,-33.601097380,-70.519594070,782.0,45.8,5.1,1.0,30.054,12.73,,,,,,
T,2022-02-27 17:00:52,-33.601087400,-70.519732950,782.1,46.6,4.8,0.3,30.066,12.94,,,,,,
T,2022-02-27 17:00:53,-33.601103630,-70.519906720,782.0,58.4,4.7,-0.4,30.083,16.23,,,,,,
T,2022-02-27 17:00:54,-33.601135730,-70.520077650,781.7,58.5,4.7,-1.9,30.099,16.26,,,,,,
T,2022-02-27 17:00:55,-33.601157450,-70.520252830,781.2,59.2,4.7,-3.0,30.115,16.44,,,,,,
T,2022-02-27 17:00:56,-33.601172850,-70.520437870,780.7,62.1,4.7,-2.9,30.133,17.26,,,,,,
T,2022-02-27 17:00:57,-33.601171730,-70.520612380,780.3,58.3,4.7,-2.6,30.149,16.20,,,,,,
T,2022-02-27 17:00:58,-33.601178730,-70.520786950,779.9,58.4,4.7,-2.7,30.165,16.22,,,,,,
T,2022-02-27 17:00:59,-33.601187980,-70.520953200,779.3,55.7,4.7,-3.5,30.181,15.46,,,,,,
T,2022-02-27 17:01:00,-33.601186070,-70.521152050,778.7,66.4,4.7,-3.5,30.199,18.46,,,,,,
T,2022-02-27 17:01:01,-33.601204300,-70.521371150,777.9,73.6,4.7,-3.6,30.219,20.44,,,,,,
T,2022-02-27 17:01:02,-33.601222620,-70.521524070,777.4,51.6,4.7,-3.5,30.234,14.34,,,,,,
T,2022-02-27 17:01:03,-33.601222630,-70.521706000,777.0,60.8,4.7,-2.9,30.251,16.89,,,,,,
T,2022-02-27 17:01:04,-33.601222270,-70.521895500,776.7,63.3,4.7,-1.2,30.268,17.59,,,,,,
T,2022-02-27 17:01:05,-33.601239420,-70.522085220,776.5,63.8,4.7,-1.3,30.286,17.71,,,,,,
T,2022-02-27 17:01:06,-33.601250930,-70.522276730,776.3,64.2,4.7,-1.4,30.304,17.82,,,,,,
T,2022-02-27 17:01:07,-33.601261420,-70.522466600,776.0,63.6,4.7,-1.4,30.321,17.66,,,,,,
T,2022-02-27 17:01:08,-33.601274130,-70.522677850,776.2,70.8,4.7,1.0,30.341,19.66,,,,,,
T,2022-02-27 17:01:09,-33.601296400,-70.522890580,776.4,71.6,4.7,1.0,30.361,19.90,,,,,,
T,2022-02-27 17:01:10,-33.601297730,-70.523105620,776.7,71.9,4.7,1.4,30.381,19.96,,,,,,
T,2022-02-27 17:01:11,-33.601309830,-70.523324470,776.8,73.3,4.7,0.8,30.401,20.36,,,,,,
T,2022-02-27 17:01:12,-33.601306800,-70.523545530,776.5,73.9,4.7,-1.7,30.422,20.52,,,,,,
T,2022-02-27 17:01:13,-33.601319720,-70.523772000,775.9,75.8,4.7,-2.7,30.443,21.07,,,,,,
T,2022-02-27 17:01:14,-33.601317030,-70.523975000,775.6,67.8,4.7,-1.9,30.462,18.84,,,,,,
T,2022-02-27 17:01:15,-33.601314370,-70.524202820,775.2,76.1,4.7,-1.5,30.483,21.15,,,,,,
T,2022-02-27 17:01:16,-33.601327670,-70.524414420,775.1,70.9,4.7,-0.8,30.503,19.69,,,,,,
T,2022-02-27 17:01:17,-33.601332950,-70.524641580,775.0,75.9,4.7,-0.3,30.524,21.09,,,,,,
T,2022-02-27 17:01:18,-33.601345720,-70.524859720,774.8,73.1,4.7,-1.1,30.544,20.30,,,,,,
T,2022-02-27 17:01:19,-33.601337770,-70.525090820,774.7,77.3,4.7,-0.2,30.565,21.47,,,,,,
T,2022-02-27 17:01:20,-33.601333530,-70.525297050,774.4,68.9,4.7,-1.7,30.585,19.15,,,,,,
T,2022-02-27 17:01:21,-33.601337680,-70.525503950,774.0,69.2,4.7,-2.4,30.604,19.21,,,,,,
T,2022-02-27 17:01:22,-33.601349830,-70.525705670,773.4,67.6,4.7,-2.9,30.623,18.77,,,,,,
T,2022-02-27 17:01:23,-33.601355870,-70.525902400,773.2,65.8,4.6,-1.0,30.641,18.27,,,,,,
T,2022-02-27 17:01:24,-33.601381680,-70.526090250,773.3,63.6,4.6,0.2,30.659,17.67,,,,,,
T,2022-02-27 17:01:25,-33.601396750,-70.526245600,773.4,52.3,4.4,1.0,30.673,14.52,,,,,,
T,2022-02-27 17:01:26,-33.601421920,-70.526404800,773.5,54.1,4.3,0.5,30.688,15.04,,,,,,
T,2022-02-27 17:01:27,-33.601501430,-70.526535770,773.0,54.1,4.1,-2.9,30.703,15.02,,,,,,
T,2022-02-27 17:01:28,-33.601610570,-70.526617480,772.3,51.4,3.8,-5.1,30.717,14.28,,,,,,
T,2022-02-27 17:01:29,-33.601714370,-70.526698120,771.9,49.4,3.6,-2.6,30.731,13.73,,,,,,
T,2022-02-27 17:01:30,-33.601858930,-70.526699570,771.8,57.7,3.3,-1.0,30.747,16.03,,,,,,
T,2022-02-27 17:01:31,-33.602004400,-70.526690830,771.6,58.2,3.1,-1.1,30.763,16.16,,,,,,
T,2022-02-27 17:01:32,-33.602111420,-70.526664100,771.5,43.7,3.1,-1.2,30.775,12.13,,,,,,
T,2022-02-27 17:01:33,-33.602234870,-70.526631730,771.4,50.5,3.0,-0.7,30.789,14.02,,,,,,
T,2022-02-27 17:01:34,-33.602351400,-70.526583780,771.4,49.2,2.9,0.0,30.803,13.67,,,,,,
T,2022-02-27 17:01:35,-33.602460770,-70.526535650,771.5,46.5,2.8,0.8,30.816,12.93,,,,,,
T,2022-02-27 17:01:36,-33.602558900,-70.526401900,772.1,59.4,2.6,3.6,30.833,16.51,,,,,,
T,2022-02-27 17:01:37,-33.602646930,-70.526278100,772.7,54.3,2.3,4.0,30.848,15.08,,,,,,
T,2022-02-27 17:01:38,-33.602708730,-70.526115070,773.3,59.8,2.1,3.9,30.864,16.61,,,,,,
T,2022-02-27 17:01:39,-33.602687780,-70.525944730,773.9,57.5,1.9,3.3,30.880,15.98,,,,,,
T,2022-02-27 17:01:40,-33.602658120,-70.525771320,774.1,59.1,1.7,1.5,30.897,16.43,,,,,,
T,2022-02-27 17:01:41,-33.602616880,-70.525594770,773.7,61.2,1.5,-2.5,30.914,17.01,,,,,,
T,2022-02-27 17:01:42,-33.602563000,-70.525412050,772.9,64.7,1.4,-4.1,30.932,17.98,,,,,,
T,2022-02-27 17:01:43,-33.602495680,-70.525226820,771.8,67.5,1.4,-6.1,30.950,18.74,,,,,,
T,2022-02-27 17:01:44,-33.602430970,-70.525033770,770.9,69.5,1.5,-4.4,30.970,19.30,,,,,,
T,2022-02-27 17:01:45,-33.602373430,-70.524854670,770.6,64.1,1.5,-1.9,30.987,17.81,,,,,,
T,2022-02-27 17:01:46,-33.602349170,-70.524674830,770.5,60.9,1.6,-0.8,31.004,16.91,,,,,,
T,2022-02-27 17:01:47,-33.602344930,-70.524492080,770.4,61.1,1.8,-0.6,31.021,16.97,,,,,,
T,2022-02-27 17:01:48,-33.602358880,-70.524314070,770.3,59.7,1.9,-0.6,31.038,16.59,,,,,,
T,2022-02-27 17:01:49,-33.602378520,-70.524162420,770.2,51.3,2.2,-0.7,31.052,14.24,,,,,,
T,2022-02-27 17:01:50,-33.602438500,-70.524021400,770.3,52.9,2.4,0.7,31.067,14.68,,,,,,
T,2022-02-27 17:01:51,-33.602560300,-70.523903420,771.0,62.6,2.5,4.2,31.084,17.39,,,,,,
T,2022-02-27 17:01:52,-33.602693770,-70.523796120,772.5,64.2,2.6,8.3,31.102,17.84,,,,,,
T,2022-02-27 17:01:53,-33.602796500,-70.523710180,773.5,50.1,2.7,7.2,31.116,13.91,,,,,,
T,2022-02-27 17:01:54,-33.602926150,-70.523634230,774.6,57.7,2.7,7.1,31.132,16.01,,,,,,
T,2022-02-27 17:01:55,-33.603083600,-70.523584370,776.0,65.0,2.7,7.3,31.150,18.07,,,,,,
T,2022-02-27 17:01:56,-33.603227670,-70.523526080,777.0,60.7,2.7,6.3,31.167,16.87,,,,,,
T,2022-02-27 17:01:57,-33.603382320,-70.523420070,777.2,71.2,2.5,0.9,31.187,19.77,,,,,,
T,2022-02-27 17:01:58,-33.603499120,-70.523318250,776.1,57.7,2.5,-6.5,31.203,16.04,,,,,,
T,2022-02-27 17:01:59,-33.603591180,-70.523179600,775.1,59.1,2.5,-6.4,31.219,16.43,,,,,,
T,2022-02-27 17:02:00,-33.603713070,-70.523029630,773.8,69.9,2.4,-6.9,31.239,19.40,,,,,,
T,2022-02-27 17:02:01,-33.603793920,-70.522888480,772.6,57.2,2.3,-7.3,31.255,15.88,,,,,,
T,2022-02-27 17:02:02,-33.603858480,-70.522770870,771.6,47.0,2.1,-7.6,31.268,13.05,,,,,,
T,2022-02-27 17:02:03,-33.603889020,-70.522604650,770.5,56.9,1.9,-6.7,31.283,15.79,,,,,,
T,2022-02-27 17:02:04,-33.603916630,-70.522408820,769.8,66.4,1.7,-3.8,31.302,18.43,,,,,,
T,2022-02-27 17:02:05,-33.603881870,-70.522193100,770.2,73.4,1.6,1.6,31.322,20.39,,,,,,
T,2022-02-27 17:02:06,-33.603759280,-70.522049650,770.9,68.5,1.4,4.1,31.341,19.03,,,,,,
T,2022-02-27 17:02:07,-33.603694870,-70.521876170,771.3,63.4,1.1,2.0,31.359,17.61,,,,,,
T,2022-02-27 17:02:08,-33.603620320,-70.521740980,771.6,54.1,0.9,2.3,31.374,15.03,,,,,,
T,2022-02-27 17:02:09,-33.603535680,-70.521614820,772.4,54.0,0.8,4.9,31.389,15.01,,,,,,
T,2022-02-27 17:02:10,-33.603424780,-70.521457850,774.2,68.6,0.7,9.4,31.408,19.07,,,,,,
T,2022-02-27 17:02:11,-33.603283800,-70.521347720,775.6,67.3,0.7,7.5,31.427,18.68,,,,,,
T,2022-02-27 17:02:12,-33.603150680,-70.521237370,776.2,64.7,0.7,3.1,31.445,17.97,,,,,,
T,2022-02-27 17:02:13,-33.603059520,-70.521149570,776.5,46.7,0.6,2.9,31.458,12.99,,,,,,
T,2022-02-27 17:02:14,-33.602943920,-70.521043770,776.8,58.1,0.7,1.9,31.474,16.15,,,,,,
T,2022-02-27 17:02:15,-33.602815250,-70.520957370,776.8,58.9,0.7,0.0,31.490,16.37,,,,,,
T,2022-02-27 17:02:16,-33.602711030,-70.520833350,777.0,58.7,0.7,1.1,31.506,16.31,,,,,,
T,2022-02-27 17:02:17,-33.602582030,-70.520708020,777.0,66.4,0.7,-0.1,31.525,18.44,,,,,,
T,2022-02-27 17:02:18,-33.602449420,-70.520584330,777.3,67.2,0.7,1.5,31.543,18.66,,,,,,
T,2022-02-27 17:02:19,-33.602341130,-70.520458080,778.0,60.4,0.8,4.4,31.560,16.78,,,,,,
T,2022-02-27 17:02:20,-33.602256170,-70.520327600,778.7,55.2,0.8,4.2,31.576,15.34,,,,,,
T,2022-02-27 17:02:21,-33.602142320,-70.520187680,779.3,65.2,0.9,3.5,31.594,18.11,,,,,,
T,2022-02-27 17:02:22,-33.602054000,-70.520036220,779.9,61.7,0.9,3.4,31.611,17.13,,,,,,
T,2022-02-27 17:02:23,-33.601956630,-70.519903120,780.1,59.1,0.9,1.5,31.627,16.41,,,,,,
T,2022-02-27 17:02:24,-33.601890020,-70.519778650,780.2,49.4,1.0,0.7,31.641,13.71,,,,,,
T,2022-02-27 17:02:25,-33.601835450,-70.519666170,780.2,43.4,1.1,0.2,31.653,12.07,,,,,,
T,2022-02-27 17:02:26,-33.601765570,-70.519549970,780.2,47.8,1.0,-0.4,31.666,13.28,,,,,,
T,2022-02-27 17:02:27,-33.601721100,-70.519451380,780.1,37.4,1.0,-0.6,31.677,10.40,,,,,,
T,2022-02-27 17:02:28,-33.601648320,-70.519376470,780.1,38.4,0.8,-0.6,31.687,10.65,,,,,,
T,2022-02-27 17:02:30,-33.601466430,-70.519331700,780.7,37.1,0.1,3.2,31.708,20.60,,,,,,
T,2022-02-27 17:02:31,-33.601362730,-70.519332980,781.1,41.4,6.2,3.2,31.719,11.50,,,,,,
T,2022-02-27 17:02:32,-33.601242650,-70.519337970,781.5,48.0,6.1,3.2,31.733,13.33,,,,,,
T,2022-02-27 17:02:33,-33.601122370,-70.519379350,782.0,50.0,6.0,3.1,31.747,13.88,,,,,,
T,2022-02-27 17:02:34,-33.601018950,-70.519464870,782.3,50.2,5.9,2.7,31.761,13.95,,,,,,
T,2022-02-27 17:02:35,-33.600917900,-70.519553920,782.7,50.1,5.8,2.6,31.775,13.93,,,,,,
T,2022-02-27 17:02:36,-33.600882580,-70.519664850,782.8,39.7,4.7,1.2,31.786,11.02,,,,,,
T,2022-02-27 17:02:37,-33.600957070,-70.519876180,782.6,76.6,4.7,-1.3,31.807,21.28,,,,,,
T,2022-02-27 17:02:38,-33.601036150,-70.520098080,782.0,80.6,4.7,-2.3,31.829,22.39,,,,,,
T,2022-02-27 17:02:39,-33.601075730,-70.520317480,781.4,75.0,4.7,-3.2,31.850,20.83,,,,,,
T,2022-02-27 17:02:40,-33.601088480,-70.520471030,781.0,51.6,4.7,-2.9,31.864,14.32,,,,,,
T,2022-02-27 17:02:41,-33.601108020,-70.520629730,780.5,53.6,4.6,-3.0,31.879,14.89,,,,,,
T,2022-02-27 17:02:42,-33.601117130,-70.520794850,780.1,55.3,4.7,-2.8,31.895,15.36,,,,,,
T,2022-02-27 17:02:43,-33.601139180,-70.520957730,779.5,55.1,4.7,-4.0,31.910,15.31,,,,,,
T,2022-02-27 17:02:44,-33.601153620,-70.521125420,778.8,56.3,4.7,-3.9,31.926,15.65,,,,,,
T,2022-02-27 17:02:45,-33.601167930,-70.521289630,778.3,55.2,4.7,-3.8,31.941,15.32,,,,,,
T,2022-02-27 17:02:46,-33.601174130,-70.521449370,777.7,53.4,4.7,-3.7,31.956,14.84,,,,,,
T,2022-02-27 17:02:47,-33.601180620,-70.521599670,777.2,50.3,4.7,-3.6,31.970,13.97,,,,,,
T,2022-02-27 17:02:48,-33.601188880,-70.521749850,776.9,50.3,4.7,-2.2,31.984,13.97,,,,,,
T,2022-02-27 17:02:49,-33.601193730,-70.521912170,776.7,54.3,4.7,-1.1,31.999,15.08,,,,,,
T,2022-02-27 17:02:50,-33.601199030,-70.522070480,776.6,52.9,4.7,-1.2,32.013,14.71,,,,,,
T,2022-02-27 17:02:51,-33.601200620,-70.522227820,776.4,52.6,4.7,-1.2,32.028,14.60,,,,,,
T,2022-02-27 17:02:52,-33.601204450,-70.522386200,776.2,52.9,4.6,-1.2,32.043,14.71,,,,,,
T,2022-02-27 17:02:53,-33.601213230,-70.522533020,776.2,49.2,4.7,-0.5,32.056,13.66,,,,,,
T,2022-02-27 17:02:54,-33.601211880,-70.522691950,776.5,53.1,4.7,2.4,32.071,14.75,,,,,,
T,2022-02-27 17:02:55,-33.601212450,-70.522849620,776.9,52.7,4.7,2.3,32.086,14.63,,,,,,
T,2022-02-27 17:02:56,-33.601223930,-70.523015330,777.1,55.6,4.7,1.8,32.101,15.43,,,,,,
T,2022-02-27 17:02:57,-33.601235030,-70.523175930,777.4,53.8,4.7,1.5,32.116,14.96,,,,,,
T,2022-02-27 17:02:58,-33.601252670,-70.523364920,777.4,63.5,4.7,0.3,32.134,17.65,,,,,,
T,2022-02-27 17:02:59,-33.601259480,-70.523519600,777.1,51.8,4.7,-2.5,32.148,14.38,,,,,,
T,2022-02-27 17:03:00,-33.601249850,-70.523692520,776.9,57.9,4.7,-1.3,32.164,16.08,,,,,,
T,2022-02-27 17:03:01,-33.601264830,-70.523865880,776.4,58.2,4.7,-3.0,32.181,16.18,,,,,,
T,2022-02-27 17:03:02,-33.601281430,-70.524036930,775.9,57.5,4.7,-3.2,32.197,15.98,,,,,,
T,2022-02-27 17:03:03,-33.601286930,-70.524201670,775.6,55.1,4.7,-1.9,32.212,15.30,,,,,,
T,2022-02-27 17:03:04,-33.601292500,-70.524376000,775.6,58.3,4.7,-0.1,32.228,16.19,,,,,,
T,2022-02-27 17:03:05,-33.601302080,-70.524545320,775.5,56.7,4.7,-0.6,32.244,15.75,,,,,,
T,2022-02-27 17:03:06,-33.601315980,-70.524721850,775.3,59.2,4.7,-1.1,32.260,16.46,,,,,,
T,2022-02-27 17:03:07,-33.601319400,-70.524896800,775.2,58.5,4.7,-0.2,32.276,16.24,,,,,,
T,2022-02-27 17:03:08,-33.601320250,-70.525071820,775.1,58.5,4.7,-0.9,32.293,16.24,,,,,,
T,2022-02-27 17:03:09,-33.601318120,-70.525244650,774.8,57.8,4.7,-1.9,32.309,16.04,,,,,,
T,2022-02-27 17:03:10,-33.601320220,-70.525433830,774.4,63.2,4.7,-2.4,32.326,17.56,,,,,,
T,2022-02-27 17:03:11,-33.601325280,-70.525597980,774.0,54.9,4.7,-2.6,32.342,15.25,,,,,,
T,2022-02-27 17:03:12,-33.601347200,-70.525782750,773.3,62.4,4.7,-3.8,32.359,17.32,,,,,,
T,2022-02-27 17:03:13,-33.601358050,-70.525939770,773.3,52.6,4.6,-0.3,32.373,14.62,,,,,,
T,2022-02-27 17:03:14,-33.601397520,-70.526096700,773.1,54.8,4.5,-1.2,32.389,15.21,,,,,,
T,2022-02-27 17:03:15,-33.601417650,-70.526247620,773.2,51.1,4.4,0.6,32.403,14.18,,,,,,
T,2022-02-27 17:03:16,-33.601450750,-70.526402000,773.2,53.2,4.4,0.0,32.418,14.79,,,,,,
T,2022-02-27 17:03:17,-33.601528750,-70.526554530,772.8,59.7,4.0,-2.1,32.434,16.59,,,,,,
T,2022-02-27 17:03:18,-33.601655430,-70.526635820,772.0,57.4,3.9,-5.4,32.450,15.95,,,,,,
T,2022-02-27 17:03:19,-33.601787820,-70.526676470,771.9,54.6,3.4,-0.8,32.465,15.16,,,,,,
T,2022-02-27 17:03:20,-33.601941580,-70.526678280,771.7,61.4,3.2,-1.0,32.482,17.06,,,,,,
T,2022-02-27 17:03:21,-33.602062950,-70.526636180,771.5,50.5,2.9,-1.1,32.496,14.02,,,,,,
T,2022-02-27 17:03:22,-33.602159980,-70.526553020,771.5,47.7,2.6,-0.3,32.510,13.24,,,,,,
T,2022-02-27 17:03:23,-33.602259250,-70.526413830,771.7,61.1,2.4,1.1,32.527,16.97,,,,,,
T,2022-02-27 17:03:24,-33.602342300,-70.526295800,772.0,51.5,2.1,2.4,32.541,14.31,,,,,,
T,2022-02-27 17:03:25,-33.602410700,-70.526157200,772.5,53.8,2.0,3.5,32.556,14.93,,,,,,
T,2022-02-27 17:03:26,-33.602436200,-70.526048180,773.0,37.8,1.7,3.9,32.566,10.51,,,,,,
T,2022-02-27 17:03:27,-33.602419700,-70.525885520,773.4,54.7,1.5,2.7,32.582,15.21,,,,,,
T,2022-02-27 17:03:28,-33.602397080,-70.525721900,773.0,55.4,1.4,-2.2,32.597,15.39,,,,,,
T,2022-02-27 17:03:29,-33.602350820,-70.525573970,772.3,52.8,1.4,-4.7,32.612,14.66,,,,,,
T,2022-02-27 17:03:30,-33.602314300,-70.525438830,771.8,47.5,1.4,-4.2,32.625,13.18,,,,,,
T,2022-02-27 17:03:31,-33.602296050,-70.525306200,771.3,44.9,1.4,-3.5,32.637,12.48,,,,,,
T,2022-02-27 17:03:32,-33.602290530,-70.525176220,771.0,43.5,1.4,-3.1,32.649,12.08,,,,,,
T,2022-02-27 17:03:33,-33.602268130,-70.525040120,770.5,46.3,1.4,-3.3,32.662,12.87,,,,,,
T,2022-02-27 17:03:34,-33.602250700,-70.524903720,770.4,46.1,1.5,-1.2,32.675,12.81,,,,,,
T,2022-02-27 17:03:35,-33.602240920,-70.524765000,770.4,46.5,1.5,-0.2,32.688,12.92,,,,,,
T,2022-02-27 17:03:36,-33.602250720,-70.524629370,770.4,45.5,1.6,-0.0,32.701,12.64,,,,,,
T,2022-02-27 17:03:37,-33.602266400,-70.524497720,770.3,44.4,1.7,-0.1,32.713,12.34,,,,,,
T,2022-02-27 17:03:38,-33.602296800,-70.524354970,770.3,49.2,1.9,-0.3,32.727,13.67,,,,,,
T,2022-02-27 17:03:39,-33.602341600,-70.524228150,770.2,46.0,2.0,-0.6,32.739,12.78,,,,,,
T,2022-02-27 17:03:40,-33.602409670,-70.524112880,770.2,47.1,2.2,-0.3,32.753,13.09,,,,,,
T,2022-02-27 17:03:41,-33.602483980,-70.524013130,770.2,44.6,2.3,0.2,32.765,12.40,,,,,,
T,2022-02-27 17:03:42,-33.602580030,-70.523918720,771.2,49.7,2.4,7.3,32.779,13.79,,,,,,
T,2022-02-27 17:03:43,-33.602681750,-70.523831580,772.4,50.0,2.5,8.3,32.793,13.88,,,,,,
T,2022-02-27 17:03:44,-33.602792580,-70.523769870,773.5,48.8,2.6,8.4,32.806,13.56,,,,,,
T,2022-02-27 17:03:45,-33.602905430,-70.523707020,774.6,49.7,2.6,7.7,32.820,13.81,,,,,,
T,2022-02-27 17:03:46,-33.603009820,-70.523640570,775.4,47.2,2.6,6.6,32.833,13.12,,,,,,
T,2022-02-27 17:03:47,-33.603105350,-70.523570880,776.1,44.7,2.6,5.5,32.846,12.41,,,,,,
T,2022-02-27 17:03:48,-33.603209430,-70.523498330,776.8,48.1,2.6,4.8,32.859,13.36,,,,,,
T,2022-02-27 17:03:49,-33.603311980,-70.523426380,777.3,47.5,2.6,4.0,32.872,13.19,,,,,,
T,2022-02-27 17:03:50,-33.603410580,-70.523361130,776.8,45.0,2.5,-4.1,32.885,12.50,,,,,,
T,2022-02-27 17:03:51,-33.603501230,-70.523277170,776.0,45.8,2.4,-6.3,32.897,12.72,,,,,,
T,2022-02-27 17:03:52,-33.603589750,-70.523175120,775.1,49.1,2.4,-6.5,32.911,13.64,,,,,,
T,2022-02-27 17:03:53,-33.603663150,-70.523062420,774.2,47.7,2.2,-6.8,32.924,13.25,,,,,,
T,2022-02-27 17:03:54,-33.603721870,-70.522932850,773.2,49.2,2.1,-6.9,32.938,13.68,,,,,,
T,2022-02-27 17:03:55,-33.603765570,-70.522797370,772.3,48.5,2.0,-6.8,32.951,13.48,,,,,,
T,2022-02-27 17:03:56,-33.603795970,-70.522650630,771.4,50.5,1.9,-6.5,32.965,14.03,,,,,,
T,2022-02-27 17:03:57,-33.603804000,-70.522483300,770.6,56.0,1.7,-5.1,32.981,15.56,,,,,,
T,2022-02-27 17:03:58,-33.603804780,-70.522307980,770.6,58.6,1.6,0.1,32.997,16.27,,,,,,
T,2022-02-27 17:03:59,-33.603791870,-70.522167270,770.7,47.3,1.5,0.8,33.010,13.14,,,,,,
T,2022-02-27 17:04:00,-33.603762170,-70.522037820,770.9,44.8,1.3,1.5,33.023,12.46,,,,,,
T,2022-02-27 17:04:01,-33.603707730,-70.521908650,771.2,48.3,1.2,2.3,33.036,13.42,,,,,,
T,2022-02-27 17:04:02,-33.603633020,-70.521783180,771.6,51.5,1.1,2.6,33.050,14.29,,,,,,
T,2022-02-27 17:04:03,-33.603549030,-70.521662450,772.0,52.5,1.0,2.7,33.065,14.57,,,,,,
T,2022-02-27 17:04:04,-33.603453970,-70.521555820,773.3,52.1,0.8,8.7,33.080,14.46,,,,,,
T,2022-02-27 17:04:05,-33.603357750,-70.521465180,774.5,48.9,0.8,9.4,33.093,13.59,,,,,,
T,2022-02-27 17:04:06,-33.603254120,-70.521373080,775.3,51.6,0.8,5.5,33.107,14.32,,,,,,
T,2022-02-27 17:04:07,-33.603159030,-70.521280120,775.9,49.1,0.7,3.9,33.121,13.63,,,,,,
T,2022-02-27 17:04:08,-33.603064770,-70.521184220,776.3,49.4,0.7,3.3,33.135,13.73,,,,,,
T,2022-02-27 17:04:09,-33.602966320,-70.521086350,776.6,51.1,0.7,2.4,33.149,14.20,,,,,,
T,2022-02-27 17:04:10,-33.602867120,-70.520982530,776.9,52.7,0.7,1.8,33.164,14.63,,,,,,
T,2022-02-27 17:04:11,-33.602771780,-70.520885330,777.0,50.0,0.7,0.9,33.178,13.90,,,,,,
T,2022-02-27 17:04:12,-33.602683380,-70.520796550,777.1,46.1,0.7,0.2,33.190,12.81,,,,,,
T,2022-02-27 17:04:13,-33.602592350,-70.520726950,777.0,43.2,0.7,-0.9,33.202,11.99,,,,,,
T,2022-02-27 17:04:14,-33.602495970,-70.520636450,777.0,48.9,0.7,-0.0,33.216,13.60,,,,,,
T,2022-02-27 17:04:15,-33.602407470,-70.520540550,777.5,47.7,0.7,4.5,33.229,13.25,,,,,,
T,2022-02-27 17:04:16,-33.602328300,-70.520446320,778.1,44.6,0.8,4.3,33.242,12.39,,,,,,
T,2022-02-27 17:04:17,-33.602250400,-70.520340350,778.6,47.1,0.8,4.1,33.255,13.09,,,,,,
T,2022-02-27 17:04:18,-33.602176820,-70.520238620,779.1,44.9,0.8,3.7,33.267,12.48,,,,,,
T,2022-02-27 17:04:19,-33.602097330,-70.520139430,779.5,45.9,0.9,3.3,33.280,12.75,,,,,,
T,2022-02-27 17:04:20,-33.602011850,-70.520023830,779.9,51.5,0.9,3.0,33.294,14.32,,,,,,
T,2022-02-27 17:04:21,-33.601943700,-70.519909600,780.1,46.9,1.0,1.5,33.307,13.02,,,,,,
T,2022-02-27 17:04:22,-33.601886020,-70.519804100,780.2,42.1,1.1,0.7,33.319,11.70,,,,,,
T,2022-02-27 17:04:23,-33.601829830,-70.519682300,780.2,46.5,1.1,0.3,33.332,12.91,,,,,,
T,2022-02-27 17:04:24,-33.601780480,-70.519565200,780.2,43.8,1.1,-0.1,33.344,12.17,,,,,,
T,2022-02-27 17:04:25,-33.601731420,-70.519448000,780.2,43.8,1.1,-0.5,33.356,12.16,,,,,,
T,2022-02-27 17:04:26,-33.601679150,-70.519344050,780.0,40.5,1.0,-1.1,33.367,11.26,,,,,,
T,2022-02-27 17:04:27,-33.601613730,-70.519258350,780.2,38.8,0.8,1.4,33.378,10.77,,,,,,
T,2022-02-27 17:04:29,-33.601451250,-70.519192050,780.8,34.3,0.3,3.1,33.397,19.04,,,,,,
T,2022-02-27 17:04:30,-33.601355450,-70.519183270,781.1,38.4,0.3,3.2,33.408,10.66,,,,,,
T,2022-02-27 17:04:31,-33.601259620,-70.519189530,781.5,38.3,0.0,3.2,33.419,10.64,,,,,,
T,2022-02-27 17:04:32,-33.601174120,-70.519230320,781.8,36.8,6.1,3.0,33.429,10.21,,,,,,
T,2022-02-27 17:04:33,-33.601120180,-70.519332730,782.0,40.4,5.7,1.7,33.440,11.23,,,,,,
T,2022-02-27 17:04:34,-33.601083670,-70.519435800,782.1,37.4,5.4,1.3,33.450,10.39,,,,,,
