Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),0x0081_Unit_in_pre-operational  ,,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
895.4527,5.0625,,895.4509,9,,895.4511,0.0,,895.4507,9.3,,895.4511,3.9375,,895.4507,650,,895.4528,-1.0,,895.4525,105.25,,895.4507,2.9375,,895.4526,7.375,,895.4509,647,,895.451,7.5,,895.4523,647,,895.4523,9.1,,895.4523,2103,,895.4507,650,,,,,895.4527,8.75,,895.4507,17423,,895.4523,0.091,,895.4507,0.093,,895.4526,8,,895.4528,0.0,,895.4507,105.1875,,895.4507,28,,895.4525,28,,895.451,24.75,,895.4509,7.5625,,895.4527,25.6875,,895.4525,3.0625,,895.4523,647,,895.4527,7.3125,,895.4511,4.3828125,,895.4528,0.0,,895.4523,2103,,895.4511,-8.0,,895.4507,17423,,895.451,9.0,,895.4528,-3.0625,,895.451,8.3125,,
895.4727,8.5625,,895.4708,0,,895.471,0.0,,895.4705,9.3,,895.471,-3.0,,895.4705,650,,895.4728,-3.75,,895.4724,105.1875,,895.4706,3.375,,895.4726,7.375,,895.4708,648,,895.4709,3.625,,895.4724,647,,895.4724,9.1,,895.4724,2103,,895.4705,650,,,,,895.4727,8.8125,,895.4705,17423,,895.4724,0.091,,895.4705,0.093,,895.4726,7,,895.4728,0.0,,895.4706,105.375,,895.4706,28,,895.4724,28,,895.4709,25.6875,,895.4708,7.5,,895.4727,24.375,,895.4724,3.5,,895.4724,647,,895.4727,7.3125,,895.471,4.3828125,,895.4728,0.0,,895.4724,2103,,895.471,-1.4375,,895.4705,17423,,895.4709,4.3125,,895.4728,-0.9375,,895.4709,2.5625,,
895.4927,6.1875,,895.4908,0,,895.491,0.0,,895.4905,4.5,,895.491,4.25,,895.4905,650,,895.4928,1.6875,,895.4925,105.5,,895.4906,2.8125,,895.4926,3.5625,,895.4908,650,,895.4909,-0.875,,895.4924,649,,895.4924,9.1,,895.4924,2103,,895.4905,650,,,,,895.4927,8.8125,,895.4905,1039,,895.4924,0.091,,895.4905,0.045,,895.4926,10,,895.4928,0.0,,895.4906,105.75,,895.4906,28,,895.4925,28,,895.4909,24.875,,895.4908,7.375,,895.4927,26.125,,895.4925,3.9375,,895.4924,649,,895.4927,7.3125,,895.491,4.42578125,,895.4928,0.0,,895.4924,2103,,895.491,-5.0625,,895.4905,1039,,895.4909,-1.0625,,895.4928,-4.25,,895.4909,-2.3125,,
895.5127,7.6875,,895.5108,4,,895.511,0.0,,895.5105,-1.0,,895.511,-0.875,,895.5105,650,,895.5128,-3.25,,895.5124,105.625,,895.5106,1.9375,,895.5126,-0.75,,895.5108,650,,895.5109,-0.375,,895.5124,649,,895.5124,9.1,,895.5124,2103,,895.5105,650,,,,,895.5127,8.8125,,895.5105,1039,,895.5124,0.091,,895.5105,-0.01,,895.5126,7,,895.5128,0.0,,895.5106,106.125,,895.5106,28,,895.5124,28,,895.5109,23.6875,,895.5108,7.375,,895.5127,25.25,,895.5124,4.3125,,895.5124,649,,895.5127,7.3125,,895.511,4.41796875,,895.5128,0.0,,895.5124,2103,,895.511,-1.375,,895.5105,1039,,895.5109,-0.5,,895.5128,-0.875,,895.5109,-4.6875,,
895.5327,-0.0625,,895.5309,0,,895.5311,0.0,,895.5306,-0.4,,895.5311,2.375,,895.5306,650,,895.5328,2.5625,,895.5325,106.0625,,895.5307,0.9375,,895.5326,-0.3125,,895.5309,649,,895.531,3.0,,895.5323,651,,895.5323,2.0,,895.5323,2103,,895.5306,650,,,,,895.5327,1.9375,,895.5306,1039,,895.5323,0.02,,895.5306,-0.004,,895.5326,4,,895.5328,0.0,,895.5307,106.3125,,895.5307,28,,895.5325,28,,895.531,24.5,,895.5309,7.5,,895.5327,24.9375,,895.5325,4.3125,,895.5323,651,,895.5327,1.625,,895.5311,4.41796875,,895.5328,0.0,,895.5323,2103,,895.5311,-4.6875,,895.5306,1039,,895.531,3.625,,895.5328,-2.125,,895.531,-3.75,,
895.5527,-1.5625,,895.5508,0,,895.5511,0.0,,895.5506,3.7,,895.5511,-8.0625,,895.5506,650,,895.5528,-0.5625,,895.5524,106.0,,895.5507,0.6875,,895.5526,2.9375,,895.5508,646,,895.551,7.4375,,895.5524,650,,895.5524,-1.5,,895.5524,2359,,895.5506,650,,,,,895.5527,-1.5625,,895.5506,1039,,895.5524,-0.015,,895.5506,0.037,,895.5526,0,,895.5528,0.0,,895.5507,105.875,,895.5507,28,,895.5524,28,,895.551,23.6875,,895.5508,7.5,,895.5527,23.5,,895.5524,3.375,,895.5524,650,,895.5527,-1.25,,895.5511,4.42578125,,895.5528,0.0,,895.5524,2359,,895.5511,-0.6875,,895.5506,1039,,895.551,9.0,,895.5528,0.125,,895.551,1.3125,,
895.5727,-1.375,,895.5707,8,,895.571,0.0,,895.5705,9.3,,895.571,2.1875,,895.5705,650,,895.5728,1.5625,,895.5725,105.6875,,895.5706,1.1875,,895.5726,7.375,,895.5707,644,,895.5709,7.4375,,895.5724,648,,895.5724,-0.30000000000000004,,895.5724,2359,,895.5705,650,,,,,895.5727,-0.4375,,895.5705,17423,,895.5724,-0.003,,895.5705,0.093,,895.5726,0,,895.5728,0.0,,895.5706,105.6875,,895.5706,28,,895.5725,28,,895.5709,23.625,,895.5707,7.5,,895.5727,24.4375,,895.5725,2.5625,,895.5724,648,,895.5727,-0.3125,,895.571,4.43359375,,895.5728,0.0,,895.5724,2359,,895.571,-8.0625,,895.5705,17423,,895.5709,9.0,,895.5728,-2.5,,895.5709,8.8125,,
895.5927,2.75,,895.5908,8,,895.591,0.0,,895.5904,9.3,,895.591,-4.3125,,895.5904,650,,895.5928,-1.9375,,895.5924,105.4375,,895.5906,1.9375,,895.5926,7.375,,895.5908,644,,895.5908,7.4375,,895.5923,646,,895.5923,2.7,,895.5923,1335,,895.5904,650,,,,,895.5927,2.625,,895.5904,17423,,895.5923,0.027,,895.5904,0.093,,895.5926,0,,895.5928,0.0,,895.5906,105.5,,895.5906,28,,895.5924,28,,895.5908,25.9375,,895.5908,7.5,,895.5927,23.0,,895.5924,2.125,,895.5923,646,,895.5927,2.1875,,895.591,4.42578125,,895.5928,0.0,,895.5923,1335,,895.591,-2.9375,,895.5904,17423,,895.5908,9.0,,895.5928,-1.1875,,895.5908,6.0,,
895.6127,7.625,,895.6107,7,,895.611,0.0,,895.6105,9.3,,895.611,1.8125,,895.6105,650,,895.6128,0.1875,,895.6124,105.25,,895.6106,2.625,,895.6125,7.375,,895.6107,647,,895.6109,7.4375,,895.6123,646,,895.6123,8.9,,895.6123,2103,,895.6105,650,,,,,895.6127,8.5625,,895.6105,17423,,895.6123,0.089,,895.6105,0.093,,895.6125,7,,895.6128,0.0,,895.6106,105.25,,895.6106,28,,895.6124,28,,895.6109,24.5625,,895.6107,7.5,,895.6127,23.375,,895.6124,2.125,,895.6123,646,,895.6127,7.125,,895.611,4.43359375,,895.6128,0.0,,895.6123,2103,,895.611,-6.625,,895.6105,17423,,895.6109,9.0,,895.6128,-4.3125,,895.6109,8.4375,,
895.6326,8.125,,895.6307,6,,895.631,0.0,,895.6304,9.3,,895.631,-3.3125,,895.6304,650,,895.6327,-4.75,,895.6324,105.1875,,895.6306,3.125,,895.6326,7.375,,895.6307,646,,895.6308,7.4375,,895.6323,645,,895.6323,9.1,,895.6323,2103,,895.6304,650,,,,,895.6326,8.8125,,895.6304,17423,,895.6323,0.091,,895.6304,0.093,,895.6326,7,,895.6327,0.0,,895.6306,105.1875,,895.6306,28,,895.6324,28,,895.6308,25.5625,,895.6307,7.5,,895.6326,24.4375,,895.6324,2.6875,,895.6323,645,,895.6326,7.3125,,895.631,4.4609375,,895.6327,0.0,,895.6323,2103,,895.631,-3.0625,,895.6304,17423,,895.6308,9.0,,895.6327,-0.6875,,895.6308,7.0625,,
895.6527,7.125,,895.6508,6,,895.6511,0.0,,895.6506,9.3,,895.6511,3.125,,895.6506,650,,895.6528,1.125,,895.6524,105.125,,895.6507,3.625,,895.6525,7.375,,895.6508,649,,895.6509,7.4375,,895.6523,647,,895.6523,9.1,,895.6523,2103,,895.6506,650,,,,,895.6527,8.8125,,895.6506,17423,,895.6523,0.091,,895.6506,0.093,,895.6525,9,,895.6528,0.0,,895.6507,105.1875,,895.6507,28,,895.6524,28,,895.6509,25.0625,,895.6508,7.5,,895.6527,25.25,,895.6524,3.25,,895.6523,647,,895.6527,7.3125,,895.6511,4.42578125,,895.6528,0.0,,895.6523,2103,,895.6511,-7.1875,,895.6506,17423,,895.6509,9.0,,895.6528,-3.9375,,895.6509,8.0,,
895.6726,9.125,,895.6707,6,,895.671,0.0,,895.6704,9.3,,895.671,0.125,,895.6704,650,,895.6727,-3.75,,895.6724,105.25,,895.6706,3.3125,,895.6725,7.375,,895.6707,651,,895.6708,-3.375,,895.6723,648,,895.6723,9.1,,895.6723,2103,,895.6704,650,,,,,895.6726,8.8125,,895.6704,17423,,895.6723,0.091,,895.6704,0.093,,895.6725,6,,895.6727,0.0,,895.6706,105.8125,,895.6706,28,,895.6724,28,,895.6708,25.0,,895.6707,7.5625,,895.6726,24.1875,,895.6724,3.75,,895.6723,648,,895.6726,7.3125,,895.671,4.390625,,895.6727,0.0,,895.6723,2103,,895.671,-0.625,,895.6704,17423,,895.6708,-4.0625,,895.6727,-0.4375,,895.6708,-5.5,,
895.6927,7.5,,895.6908,7,,895.6911,0.0,,895.6906,-4.2,,895.6911,5.125,,895.6906,650,,895.6928,2.6875,,895.6925,105.8125,,895.6907,1.875,,895.6926,-3.3125,,895.6908,650,,895.6909,-0.0625,,895.6923,650,,895.6923,9.1,,895.6923,2103,,895.6906,650,,,,,895.6927,8.8125,,895.6906,1039,,895.6923,0.091,,895.6906,-0.042,,895.6926,8,,895.6928,0.0,,895.6907,106.3125,,895.6907,28,,895.6925,28,,895.6909,23.875,,895.6908,7.5,,895.6927,25.375,,895.6925,4.1875,,895.6923,650,,895.6927,7.3125,,895.6911,4.41796875,,895.6928,0.0,,895.6923,2103,,895.6911,-4.875,,895.6906,1039,,895.6909,-0.0625,,895.6928,-4.75,,895.6909,-7.5,,
895.7126,1.5625,,895.7108,0,,895.711,0.0,,895.7106,0.0,,895.711,-5.5,,895.7106,650,,895.7127,-2.25,,895.7124,105.9375,,895.7107,1.0625,,895.7125,0.0,,895.7108,647,,895.7109,7.4375,,895.7123,650,,895.7123,1.2000000000000002,,895.7123,1335,,895.7106,650,,,,,895.7126,1.1875,,895.7106,1039,,895.7123,0.012,,895.7106,0.0,,895.7125,0,,895.7127,0.0,,895.7107,106.125,,895.7107,28,,895.7124,28,,895.7109,24.5,,895.7108,7.375,,895.7126,24.5625,,895.7124,4.125,,895.7123,650,,895.7126,1.0,,895.711,4.42578125,,895.7127,0.0,,895.7123,1335,,895.711,-1.625,,895.7106,1039,,895.7109,8.9375,,895.7127,0.625,,895.7109,-0.125,,
895.7327,-5.9375,,895.7307,7,,895.7309,0.0,,895.7304,9.3,,895.7309,0.625,,895.7304,650,,895.7328,2.3125,,895.7324,105.8125,,895.7305,1.375,,895.7325,7.375,,895.7307,646,,895.7308,7.375,,895.7323,650,,895.7323,-3.1,,895.7323,2359,,895.7304,650,,,,,895.7327,-3.0,,895.7304,17423,,895.7323,-0.031,,895.7304,0.093,,895.7325,6,,895.7328,0.0,,895.7305,105.8125,,895.7305,28,,895.7324,28,,895.7308,24.875,,895.7307,7.5,,895.7327,25.0,,895.7324,3.3125,,895.7323,650,,895.7327,-2.5,,895.7309,4.41796875,,895.7328,0.0,,895.7323,2359,,895.7309,-7.3125,,895.7304,17423,,895.7308,8.875,,895.7328,-1.0,,895.7308,6.625,,
895.7527,-0.5625,,895.7507,6,,895.751,0.0,,895.7504,9.200000000000001,,895.751,-6.8125,,895.7504,650,,895.7528,-2.25,,895.7524,105.5625,,895.7506,2.0625,,895.7526,7.3125,,895.7507,645,,895.7508,7.4375,,895.7523,645,,895.7523,0.0,,895.7523,2359,,895.7504,650,,,,,895.7527,0.0,,895.7504,17423,,895.7523,0.0,,895.7504,0.092,,895.7526,0,,895.7528,0.0,,895.7506,105.5,,895.7506,28,,895.7524,28,,895.7508,25.875,,895.7507,7.5,,895.7527,23.5,,895.7524,2.3125,,895.7523,645,,895.7527,0.0,,895.751,4.44140625,,895.7528,0.0,,895.7523,2359,,895.751,-1.5,,895.7504,17423,,895.7508,9.0,,895.7528,-0.0625,,895.7508,6.0,,
895.7727,4.125,,895.7708,6,,895.771,0.0,,895.7705,9.3,,895.771,1.875,,895.7705,650,,895.7728,-0.4375,,895.7724,105.3125,,895.7707,2.6875,,895.7725,7.375,,895.7708,646,,895.7709,7.4375,,895.7723,645,,895.7723,7.800000000000001,,895.7723,2103,,895.7705,650,,,,,895.7727,7.625,,895.7705,17423,,895.7723,0.078,,895.7705,0.093,,895.7725,4,,895.7728,0.0,,895.7707,105.25,,895.7707,28,,895.7724,28,,895.7709,24.9375,,895.7708,7.5,,895.7727,24.5,,895.7724,1.9375,,895.7723,645,,895.7727,6.3125,,895.771,4.44140625,,895.7728,0.0,,895.7723,2103,,895.771,-6.6875,,895.7705,17423,,895.7709,9.0,,895.7728,-3.5625,,895.7709,7.8125,,
895.7926,7.4375,,895.7908,0,,895.791,0.0,,895.7906,9.3,,895.791,-2.8125,,895.7906,650,,895.7927,-6.125,,895.7924,105.1875,,895.7906,3.1875,,895.7926,7.375,,895.7908,650,,895.7909,-0.3125,,895.7923,646,,895.7923,9.0,,895.7923,2103,,895.7906,650,,,,,895.7926,8.75,,895.7906,17423,,895.7923,0.09,,895.7906,0.093,,895.7926,6,,895.7927,0.0,,895.7906,105.4375,,895.7906,28,,895.7924,28,,895.7909,25.375,,895.7908,7.5,,895.7926,24.875,,895.7924,2.375,,895.7923,646,,895.7926,7.25,,895.791,4.453125,,895.7927,0.0,,895.7923,2103,,895.791,-1.3125,,895.7906,17423,,895.7909,-0.375,,895.7927,-0.25,,895.7909,2.0625,,
895.8127,7.875,,895.8107,0,,895.8109,0.0,,895.8104,-0.30000000000000004,,895.8109,3.6875,,895.8104,650,,895.8128,-0.1875,,895.8124,105.5625,,895.8105,2.5,,895.8126,-0.1875,,895.8107,649,,895.8108,2.875,,895.8123,646,,895.8123,9.1,,895.8123,2103,,895.8104,650,,,,,895.8127,8.8125,,895.8104,1039,,895.8123,0.091,,895.8104,-0.003,,895.8126,6,,895.8128,0.0,,895.8105,105.6875,,895.8105,28,,895.8124,28,,895.8108,25.0,,895.8107,7.5,,895.8127,26.25,,895.8124,3.0,,895.8123,646,,895.8127,7.3125,,895.8109,4.40625,,895.8128,0.0,,895.8123,2103,,895.8109,-5.0,,895.8104,1039,,895.8108,3.5,,895.8128,-3.4375,,895.8108,-2.75,,
895.8327,10.0625,,895.8306,0,,895.8309,0.0,,895.8304,3.5,,895.8309,-1.5625,,895.8304,650,,895.8329,-3.0625,,895.8326,105.5,,895.8305,1.8125,,895.8327,2.75,,895.8306,648,,895.8308,3.75,,895.8323,647,,895.8323,9.1,,895.8323,2103,,895.8304,650,,,,,895.8327,8.8125,,895.8304,1039,,895.8323,0.091,,895.8304,0.035,,895.8327,8,,895.8329,0.0,,895.8305,105.8125,,895.8305,28,,895.8326,28,,895.8308,24.3125,,895.8306,7.5625,,895.8327,24.5625,,895.8326,3.5625,,895.8323,647,,895.8327,7.3125,,895.8309,4.390625,,895.8329,0.0,,895.8323,2103,,895.8309,-2.625,,895.8304,1039,,895.8308,4.5,,895.8329,-1.0625,,895.8308,-0.8125,,
895.8527,1.8125,,895.8507,0,,895.851,0.0,,895.8505,4.6000000000000005,,895.851,2.875,,895.8505,650,,895.8528,4.25,,895.8524,105.75,,895.8506,1.25,,895.8526,3.625,,895.8507,649,,895.8509,1.5625,,895.8523,648,,895.8523,-0.2,,895.8523,2103,,895.8505,650,,,,,895.8527,-0.1875,,895.8505,1039,,895.8523,-0.002,,895.8505,0.046,,895.8526,0,,895.8528,0.0,,895.8506,106.125,,895.8506,28,,895.8524,28,,895.8509,23.9375,,895.8507,7.375,,895.8527,24.625,,895.8524,3.8125,,895.8523,648,,895.8527,-0.1875,,895.851,4.42578125,,895.8528,0.0,,895.8523,2103,,895.851,-4.8125,,895.8505,1039,,895.8509,1.875,,895.8528,-3.5625,,895.8509,-3.3125,,
895.8728,2.5625,,895.8708,0,,895.871,0.0,,895.8705,1.9000000000000001,,895.871,-6.5,,895.8705,650,,895.8729,-1.9375,,895.8726,105.8125,,895.8706,1.0,,895.8727,1.5,,895.8708,646,,895.8709,7.3125,,895.8723,649,,895.8723,2.5,,895.8723,1335,,895.8705,650,,,,,895.8728,2.4375,,895.8705,1039,,895.8723,0.025,,895.8705,0.019,,895.8727,0,,895.8729,0.0,,895.8706,105.75,,895.8706,28,,895.8726,28,,895.8709,25.8125,,895.8708,7.375,,895.8728,23.75,,895.8726,3.4375,,895.8723,649,,895.8728,2.0,,895.871,4.42578125,,895.8729,0.0,,895.8723,1335,,895.871,-1.5625,,895.8705,1039,,895.8709,8.8125,,895.8729,-1.125,,895.8709,1.3125,,
895.8928,3.25,,895.8907,6,,895.891,0.0,,895.8905,9.1,,895.891,1.0625,,895.8905,650,,895.893,-1.1875,,895.8927,105.375,,895.8906,1.5,,895.8928,7.25,,895.8907,643,,895.8909,7.375,,895.8925,649,,895.8925,4.4,,895.8925,2103,,895.8905,650,,,,,895.8928,4.3125,,895.8905,17423,,895.8925,0.044,,895.8905,0.091,,895.8928,0,,895.893,0.0,,895.8906,105.4375,,895.8906,28,,895.8927,28,,895.8909,24.8125,,895.8907,7.5,,895.8928,24.5,,895.8927,3.125,,895.8925,649,,895.8928,3.5625,,895.891,4.44140625,,895.893,0.0,,895.8925,2103,,895.891,-7.1875,,895.8905,17423,,895.8909,8.875,,895.893,-1.125,,895.8909,6.9375,,
895.9127,3.0625,,895.9108,6,,895.911,0.0,,895.9105,9.200000000000001,,895.911,-4.5625,,895.9105,650,,895.9129,-2.625,,895.9125,105.4375,,895.9106,2.1875,,895.9126,7.3125,,895.9108,645,,895.9108,7.4375,,895.9123,647,,895.9123,1.7000000000000002,,895.9123,2103,,895.9105,650,,,,,895.9127,1.75,,895.9105,17423,,895.9123,0.017,,895.9105,0.092,,895.9126,0,,895.9129,0.0,,895.9106,105.4375,,895.9106,28,,895.9125,28,,895.9108,26.375,,895.9108,7.5,,895.9127,23.75,,895.9125,3.0,,895.9123,647,,895.9127,1.4375,,895.911,4.453125,,895.9129,0.0,,895.9123,2103,,895.911,-2.75,,895.9105,17423,,895.9108,9.0,,895.9129,-1.4375,,895.9108,5.4375,,
895.9328,4.875,,895.9306,6,,895.9309,0.0,,895.9303,9.3,,895.9309,1.375,,895.9303,650,,895.9329,0.125,,895.9325,105.25,,895.9305,2.8125,,895.9327,7.375,,895.9306,646,,895.9307,7.4375,,895.9323,648,,895.9323,8.3,,895.9323,2103,,895.9303,650,,,,,895.9328,8.0,,895.9303,17423,,895.9323,0.083,,895.9303,0.093,,895.9327,4,,895.9329,0.0,,895.9305,105.25,,895.9305,28,,895.9325,28,,895.9307,25.1875,,895.9306,7.5,,895.9328,25.0,,895.9325,2.875,,895.9323,648,,895.9328,6.6875,,895.9309,4.43359375,,895.9329,0.0,,895.9323,2103,,895.9309,-6.25,,895.9303,17423,,895.9307,9.0,,895.9329,-1.9375,,895.9307,7.375,,
895.9527,8.25,,895.9508,9,,895.951,0.0,,895.9505,9.3,,895.951,-3.875,,895.9505,650,,895.9529,-5.0,,895.9525,105.1875,,895.9506,3.3125,,895.9526,7.375,,895.9508,648,,895.9509,7.5,,895.9523,649,,895.9523,9.0,,895.9523,2103,,895.9505,650,,,,,895.9527,8.75,,895.9505,17423,,895.9523,0.09,,895.9505,0.093,,895.9526,9,,895.9529,0.0,,895.9506,105.25,,895.9506,28,,895.9525,28,,895.9509,25.875,,895.9508,7.5625,,895.9527,24.5,,895.9525,3.25,,895.9523,649,,895.9527,7.25,,895.951,4.43359375,,895.9529,0.0,,895.9523,2103,,895.951,-2.625,,895.9505,17423,,895.9509,9.0,,895.9529,-3.125,,895.9509,6.75,,
895.9727,7.0,,895.9707,0,,895.971,0.0,,895.9705,9.3,,895.971,4.75,,895.9705,650,,895.9728,-1.75,,895.9725,105.375,,895.9706,3.3125,,895.9726,7.375,,895.9707,650,,895.9709,-0.4375,,895.9723,649,,895.9723,9.1,,895.9723,2103,,895.9705,650,,,,,895.9727,8.8125,,895.9705,17423,,895.9723,0.091,,895.9705,0.093,,895.9726,8,,895.9728,0.0,,895.9706,105.5625,,895.9706,28,,895.9725,28,,895.9709,24.5625,,895.9707,7.5,,895.9727,25.5625,,895.9725,3.75,,895.9723,649,,895.9727,7.3125,,895.971,4.41796875,,895.9728,0.0,,895.9723,2103,,895.971,-5.875,,895.9705,17423,,895.9709,-0.5,,895.9728,-2.125,,895.9709,0.875,,
895.9929,4.375,,895.9907,0,,895.991,0.0,,895.9905,-0.5,,895.991,-1.9375,,895.9905,650,,895.993,4.875,,895.9927,105.8125,,895.9906,2.4375,,895.9928,-0.375,,895.9907,649,,895.9908,0.5625,,895.9926,650,,895.9926,1.4000000000000001,,895.9926,2103,,895.9905,650,,,,,895.9929,1.3125,,895.9905,1039,,895.9926,0.014,,895.9905,-0.005,,895.9928,0,,895.993,0.0,,895.9906,106.375,,895.9906,28,,895.9927,28,,895.9908,24.0625,,895.9907,7.5,,895.9929,23.625,,895.9927,4.0625,,895.9926,650,,895.9929,1.125,,895.991,4.390625,,895.993,0.0,,895.9926,2103,,895.991,-0.1875,,895.9905,1039,,895.9908,0.6875,,895.993,-4.25,,895.9908,-3.875,,
896.0129,-4.0,,896.0107,4,,896.0109,0.0,,896.0105,0.7000000000000001,,896.0109,4.0,,896.0105,650,,896.013,-1.9375,,896.0127,106.1875,,896.0106,1.375,,896.0128,0.5,,896.0107,649,,896.0108,0.1875,,896.0125,650,,896.0125,-0.5,,896.0125,2359,,896.0105,650,,,,,896.0129,-0.5,,896.0105,1039,,896.0125,-0.005,,896.0105,0.007,,896.0128,4,,896.013,0.0,,896.0106,106.3125,,896.0106,28,,896.0127,28,,896.0108,24.75,,896.0107,7.5,,896.0129,25.3125,,896.0127,3.25,,896.0125,650,,896.0129,-0.4375,,896.0109,4.4609375,,896.013,0.0,,896.0125,2359,,896.0109,-3.9375,,896.0105,1039,,896.0108,0.25,,896.013,1.375,,896.0108,-5.125,,
896.0329,-0.5,,896.0307,0,,896.031,0.0,,896.0305,0.2,,896.031,-6.9375,,896.0305,650,,896.033,0.3125,,896.0327,106.0,,896.0306,0.6875,,896.0328,0.125,,896.0307,647,,896.0308,7.0,,896.0326,637,,896.0326,-0.30000000000000004,,896.0326,2359,,896.0305,650,,,,,896.0329,-0.375,,896.0305,1039,,896.0326,-0.003,,896.0305,0.002,,896.0328,0,,896.033,0.0,,896.0306,106.0625,,896.0306,28,,896.0327,28,,896.0308,23.375,,896.0307,7.375,,896.0329,24.1875,,896.0327,2.5,,896.0326,637,,896.0329,-0.3125,,896.031,4.4609375,,896.033,0.0,,896.0326,2359,,896.031,-0.375,,896.0305,1039,,896.0308,8.4375,,896.033,-1.8125,,896.0308,1.125,,
896.0529,1.4375,,896.0507,6,,896.051,0.0,,896.0505,8.700000000000001,,896.051,-1.1875,,896.0505,650,,896.053,-0.375,,896.0527,105.75,,896.0506,0.875,,896.0528,6.9375,,896.0507,642,,896.0509,7.375,,896.0525,644,,896.0525,0.30000000000000004,,896.0525,1335,,896.0505,650,,,,,896.0529,0.4375,,896.0505,17423,,896.0525,0.003,,896.0505,0.08700000000000001,,896.0528,0,,896.053,0.0,,896.0506,105.625,,896.0506,28,,896.0527,28,,896.0509,24.4375,,896.0507,7.5625,,896.0529,23.25,,896.0527,2.0625,,896.0525,644,,896.0529,0.3125,,896.051,4.43359375,,896.053,0.0,,896.0525,1335,,896.051,-6.0,,896.0505,17423,,896.0509,8.875,,896.053,-1.625,,896.0509,6.25,,
896.0729,1.0625,,896.0708,4,,896.071,0.0,,896.0705,9.200000000000001,,896.071,-6.5625,,896.0705,650,,896.073,0.125,,896.0726,105.5,,896.0706,1.625,,896.0727,7.3125,,896.0708,643,,896.0709,7.5,,896.0725,645,,896.0725,0.0,,896.0725,2103,,896.0705,650,,,,,896.0729,0.125,,896.0705,17423,,896.0725,0.0,,896.0705,0.092,,896.0727,0,,896.073,0.0,,896.0706,105.5,,896.0706,28,,896.0726,28,,896.0709,24.6875,,896.0708,7.5625,,896.0729,23.3125,,896.0726,1.75,,896.0725,645,,896.0729,0.0625,,896.071,4.42578125,,896.073,0.0,,896.0725,2103,,896.071,-1.875,,896.0705,17423,,896.0709,9.0625,,896.073,-2.0625,,896.0709,7.6875,,
896.0929,5.375,,896.0907,7,,896.091,0.0,,896.0905,9.3,,896.091,1.125,,896.0905,650,,896.093,-2.25,,896.0927,105.375,,896.0906,2.3125,,896.0928,7.375,,896.0907,645,,896.0909,7.5,,896.0925,645,,896.0925,7.6000000000000005,,896.0925,2103,,896.0905,650,,,,,896.0929,7.3125,,896.0905,17423,,896.0925,0.076,,896.0905,0.093,,896.0928,6,,896.093,0.0,,896.0906,105.25,,896.0906,28,,896.0927,28,,896.0909,24.8125,,896.0907,7.5,,896.0929,23.6875,,896.0927,1.6875,,896.0925,645,,896.0929,6.125,,896.091,4.453125,,896.093,0.0,,896.0925,2103,,896.091,-6.375,,896.0905,17423,,896.0909,9.0625,,896.093,-2.125,,896.0909,8.5,,
896.1128,10.125,,896.1107,7,,896.111,0.0,,896.1105,9.3,,896.111,-5.75,,896.1105,650,,896.1129,-2.125,,896.1126,105.125,,896.1106,2.9375,,896.1127,7.375,,896.1107,645,,896.1108,7.4375,,896.1125,645,,896.1125,9.0,,896.1125,2103,,896.1105,650,,,,,896.1128,8.75,,896.1105,17423,,896.1125,0.09,,896.1105,0.093,,896.1127,8,,896.1129,0.0,,896.1106,105.25,,896.1106,28,,896.1126,28,,896.1108,26.4375,,896.1107,7.5,,896.1128,22.875,,896.1126,2.25,,896.1125,645,,896.1128,7.25,,896.111,4.4765625,,896.1129,0.0,,896.1125,2103,,896.111,-1.4375,,896.1105,17423,,896.1108,9.0,,896.1129,-2.5,,896.1108,5.6875,,
