Time (s),0x0082_Supply_critical  ,,Time (s),0x0082_DSP_param  ,,Time (s),2. Iq A (0.0625),,Time (s),1. Current A(RMS) (1),,Time (s),1. Target Id A (0.0625),,Time (s),2. RPDO Target torque % of peak (0.1),,Time (s),1. Id A (0.0625),,Time (s),2. RPDO Maximum motor speed RPM (1),,Time (s),2. Id A (0.0625),,Time (s),2. Battery Voltage V (0.0625),,Time (s),1. Battery Current A (0.0625),,Time (s),2. Torque demand value Nm (0.0625),,Time (s),1. Velocity RPM (1),,Time (s),1. Torque actual value Nm (0.0625),,Time (s),2. Velocity RPM (1),,Time (s),2. Torque % of peak (0.1),,Time (s),1. RPDO statusword - right motor  (1),,Time (s),1. Max velocity - right motor RPM (1),,Time (s),2. Target Iq A (0.0625),,Time (s),2. RPDO controlword  (1),,Time (s),1. RPDO Actual torque - right motor  (0.001),,Time (s),1. Target torque - right motor  (0.001),,Time (s),2. Current A(RMS) (1),,Time (s),2. Target Id A (0.0625),,Time (s),1. Battery Voltage V (0.0625),,Time (s),1. Heatsink Temperature DegC (1),,Time (s),2. Heatsink Temperature DegC (1),,Time (s),1. Uq V (0.0625),,Time (s),1. Torque demand value Nm (0.0625),,Time (s),0x0081_Low_batt  ,,Time (s),2. Uq V (0.0625),,Time (s),2. Battery Current A (0.0625),,Time (s),1. RPDO Velocity actual value - right motor RPM (1),,Time (s),0x0081_Motor_slave_in_wrong_state  ,,Time (s),2. Torque actual value Nm (0.0625),,Time (s),1. Throttle Input Voltage V (0.00390625),,Time (s),2. Throttle Input Voltage V (0.00390625),,Time (s),2. statusword  (1),,Time (s),1. Ud V (0.0625),,Time (s),1. controlword - right motor  (1),,Time (s),1. Target Iq A (0.0625),,Time (s),0x0081_Supply_critical  ,,Time (s),2. Ud V (0.0625),,Time (s),1. Iq A (0.0625),,
,,,,,,348.2249,-9.9375,,348.2195,8,,348.2197,0.0,,348.2193,-9.3,,348.2197,0.6875,,348.2193,600,,348.225,1.0625,,348.2247,114.875,,348.2194,3.3125,,348.2248,-7.375,,348.2195,-339,,348.2196,-7.5,,348.2246,-314,,348.2246,-9.200000000000001,,348.2246,2103,,348.2193,600,,348.2249,-8.9375,,348.2193,16911,,348.2246,-0.092,,348.2193,-0.093,,348.2248,9,,348.225,0.0,,348.2194,114.8125,,348.2194,27,,348.2247,27,,348.2196,-13.5625,,348.2195,-7.375,,,,,348.2249,-12.0,,348.2247,3.0,,348.2246,-314,,,,,348.2249,-7.375,,348.2197,4.41796875,,348.225,0.0,,348.2246,2103,,348.2197,-0.25,,348.2193,16911,,348.2196,-9.0625,,,,,348.225,-1.6875,,348.2196,-11.3125,,
,,,,,,348.245,-10.6875,,348.2396,7,,348.2398,0.0,,348.2393,-9.3,,348.2398,-2.75,,348.2393,600,,348.2451,0.8125,,348.2447,114.8125,,348.2394,3.375,,348.2449,-7.375,,348.2396,-338,,348.2397,-7.4375,,348.2446,-315,,348.2446,-9.200000000000001,,348.2446,2103,,348.2393,600,,348.245,-8.9375,,348.2393,16911,,348.2446,-0.092,,348.2393,-0.093,,348.2449,9,,348.2451,0.0,,348.2394,114.8125,,348.2394,27,,348.2447,27,,348.2397,-13.4375,,348.2396,-7.5,,,,,348.245,-11.625,,348.2447,3.0,,348.2446,-315,,,,,348.245,-7.375,,348.2398,4.43359375,,348.2451,0.0,,348.2446,2103,,348.2398,2.0,,348.2393,16911,,348.2397,-8.9375,,,,,348.2451,-1.5,,348.2397,-9.6875,,
,,,,,,348.2649,-7.125,,348.2595,10,,348.2597,0.0,,348.2593,-9.3,,348.2597,-0.3125,,348.2593,600,,348.2651,-0.875,,348.2647,114.8125,,348.2594,3.375,,348.2648,-7.375,,348.2595,-342,,348.2596,-7.5,,348.2646,-317,,348.2646,-9.200000000000001,,348.2646,2103,,348.2593,600,,348.2649,-8.9375,,348.2593,16911,,348.2646,-0.092,,348.2593,-0.093,,348.2648,8,,348.2651,0.0,,348.2594,114.75,,348.2594,27,,348.2647,27,,348.2596,-14.375,,348.2595,-7.5,,,,,348.2649,-13.9375,,348.2647,3.0,,348.2646,-317,,,,,348.2649,-7.375,,348.2597,4.42578125,,348.2651,0.0,,348.2646,2103,,348.2597,1.3125,,348.2593,16911,,348.2596,-9.0,,,,,348.2651,-0.4375,,348.2596,-8.5625,,
,,,,,,348.2849,-8.625,,348.2796,9,,348.2798,0.0,,348.2793,-9.3,,348.2798,0.0,,348.2793,600,,348.2851,1.0625,,348.2847,114.8125,,348.2794,3.375,,348.2848,-7.375,,348.2796,-346,,348.2797,-7.5,,348.2846,-318,,348.2846,-9.200000000000001,,348.2846,2103,,348.2793,600,,348.2849,-8.9375,,348.2793,16911,,348.2846,-0.092,,348.2793,-0.093,,348.2848,8,,348.2851,0.0,,348.2794,114.8125,,348.2794,27,,348.2847,27,,348.2797,-14.5,,348.2796,-7.5,,,,,348.2849,-13.0,,348.2847,3.0625,,348.2846,-318,,,,,348.2849,-7.375,,348.2798,4.40625,,348.2851,0.0,,348.2846,2103,,348.2798,0.1875,,348.2793,16911,,348.2797,-9.0625,,,,,348.2851,-1.5625,,348.2797,-8.625,,
,,,,,,348.305,-9.375,,348.2995,8,,348.2998,0.0,,348.2993,-9.3,,348.2998,1.8125,,348.2993,600,,348.3051,-0.375,,348.3047,114.8125,,348.2994,3.375,,348.3049,-7.375,,348.2995,-347,,348.2997,-7.5,,348.3046,-321,,348.3046,-9.200000000000001,,348.3046,2103,,348.2993,600,,348.305,-8.9375,,348.2993,16911,,348.3046,-0.092,,348.2993,-0.093,,348.3049,9,,348.3051,0.0,,348.2994,114.8125,,348.2994,27,,348.3047,27,,348.2997,-13.8125,,348.2995,-7.375,,,,,348.305,-12.6875,,348.3047,3.0625,,348.3046,-321,,,,,348.305,-7.375,,348.2998,4.44140625,,348.3051,0.0,,348.3046,2103,,348.2998,-1.0,,348.2993,16911,,348.2997,-9.0625,,,,,348.3051,-0.625,,348.2997,-9.5625,,
,,,,,,348.325,-10.25,,348.3196,8,,348.3198,0.0,,348.3193,-9.3,,348.3198,2.3125,,348.3193,600,,348.3251,-0.125,,348.3247,114.875,,348.3194,3.4375,,348.3249,-7.375,,348.3196,-347,,348.3197,-7.4375,,348.3246,-322,,348.3246,-9.200000000000001,,348.3246,2103,,348.3193,600,,348.325,-8.9375,,348.3193,16911,,348.3246,-0.092,,348.3193,-0.093,,348.3249,8,,348.3251,0.0,,348.3194,114.8125,,348.3194,27,,348.3247,27,,348.3197,-13.875,,348.3196,-7.5,,,,,348.325,-12.1875,,348.3247,3.0625,,348.3246,-322,,,,,348.325,-7.375,,348.3198,4.40625,,348.3251,0.0,,348.3246,2103,,348.3198,-1.25,,348.3193,16911,,348.3197,-8.9375,,,,,348.3251,-0.75,,348.3197,-9.5625,,
,,,,,,348.3449,-10.3125,,348.3396,9,,348.3398,0.0,,348.3393,-9.3,,348.3398,-0.125,,348.3393,600,,348.3451,1.1875,,348.3447,114.8125,,348.3394,3.4375,,348.3448,-7.375,,348.3396,-351,,348.3397,-7.5,,348.3446,-325,,348.3446,-9.200000000000001,,348.3446,2103,,348.3393,600,,348.3449,-8.9375,,348.3393,16911,,348.3446,-0.092,,348.3393,-0.093,,348.3448,9,,348.3451,0.0,,348.3394,114.9375,,348.3394,27,,348.3447,27,,348.3397,-14.0625,,348.3396,-7.375,,,,,348.3449,-12.25,,348.3447,3.0625,,348.3446,-325,,,,,348.3449,-7.375,,348.3398,4.41796875,,348.3451,0.0,,348.3446,2103,,348.3398,-0.125,,348.3393,16911,,348.3397,-9.0,,,,,348.3451,-1.5625,,348.3397,-10.0625,,
,,,,,,348.3649,-9.5625,,348.3597,10,,348.3599,0.0,,348.3594,-9.3,,348.3599,0.375,,348.3594,600,,348.3651,-0.125,,348.3647,114.8125,,348.3595,3.4375,,348.3648,-7.375,,348.3597,-354,,348.3598,-7.4375,,348.3646,-326,,348.3646,-9.200000000000001,,348.3646,2103,,348.3594,600,,348.3649,-8.9375,,348.3594,16911,,348.3646,-0.092,,348.3594,-0.093,,348.3648,9,,348.3651,0.0,,348.3595,114.8125,,348.3595,27,,348.3647,27,,348.3598,-14.25,,348.3597,-7.5,,,,,348.3649,-12.75,,348.3647,3.125,,348.3646,-326,,,,,348.3649,-7.375,,348.3599,4.44140625,,348.3651,0.0,,348.3646,2103,,348.3599,0.75,,348.3594,16911,,348.3598,-8.9375,,,,,348.3651,-0.8125,,348.3598,-9.375,,
,,,,,,348.3849,-8.8125,,348.3795,9,,348.3797,0.0,,348.3793,-9.3,,348.3797,0.0625,,348.3793,600,,348.385,-1.125,,348.3847,114.75,,348.3793,3.5,,348.3848,-7.375,,348.3795,-357,,348.3796,-7.5,,348.3846,-329,,348.3846,-9.200000000000001,,348.3846,2103,,348.3793,600,,348.3849,-8.9375,,348.3793,16911,,348.3846,-0.092,,348.3793,-0.093,,348.3848,10,,348.385,0.0,,348.3793,114.8125,,348.3793,27,,348.3847,27,,348.3796,-13.75,,348.3795,-7.5,,,,,348.3849,-13.3125,,348.3847,3.125,,348.3846,-329,,,,,348.3849,-7.375,,348.3797,4.46875,,348.385,0.0,,348.3846,2103,,348.3797,-0.375,,348.3793,16911,,348.3796,-9.0,,,,,348.385,-0.25,,348.3796,-10.25,,
,,,,,,348.4049,-8.125,,348.3995,9,,348.3998,0.0,,348.3993,-9.3,,348.3998,2.375,,348.3993,600,,348.405,2.3125,,348.4047,114.75,,348.3994,3.5,,348.4048,-7.375,,348.3995,-359,,348.3996,-7.5,,348.4046,-330,,348.4046,-9.200000000000001,,348.4046,2103,,348.3993,600,,348.4049,-8.9375,,348.3993,16911,,348.4046,-0.092,,348.3993,-0.093,,348.4048,8,,348.405,0.0,,348.3994,114.875,,348.3994,27,,348.4047,27,,348.3996,-14.3125,,348.3995,-7.5625,,,,,348.4049,-13.75,,348.4047,3.125,,348.4046,-330,,,,,348.4049,-7.375,,348.3998,4.4609375,,348.405,0.0,,348.4046,2103,,348.3998,-0.5625,,348.3993,16911,,348.3996,-9.0625,,,,,348.405,-2.4375,,348.3996,-8.3125,,
,,,,,,348.425,-9.5,,348.4195,7,,348.4197,0.0,,348.4193,-9.4,,348.4197,1.375,,348.4193,600,,348.4251,-1.9375,,348.4247,114.75,,348.4193,3.5,,348.4249,-7.5,,348.4195,-358,,348.4196,-7.5625,,348.4246,-333,,348.4246,-9.200000000000001,,348.4246,2103,,348.4193,600,,348.425,-8.9375,,348.4193,16911,,348.4246,-0.092,,348.4193,-0.094,,348.4249,10,,348.4251,0.0,,348.4193,114.9375,,348.4193,27,,348.4247,27,,348.4196,-15.0,,348.4195,-7.5625,,,,,348.425,-13.0,,348.4247,3.1875,,348.4246,-333,,,,,348.425,-7.375,,348.4197,4.44140625,,348.4251,0.0,,348.4246,2103,,348.4197,-0.6875,,348.4193,16911,,348.4196,-9.125,,,,,348.4251,0.1875,,348.4196,-8.4375,,
,,,,,,348.4449,-8.625,,348.4395,8,,348.4398,0.0,,348.4393,-9.4,,348.4398,-0.1875,,348.4393,600,,348.445,0.375,,348.4447,114.8125,,348.4394,3.5,,348.4448,-7.5,,348.4395,-359,,348.4396,-7.5625,,348.4446,-334,,348.4446,-9.3,,348.4446,2103,,348.4393,600,,348.4449,-9.0,,348.4393,16911,,348.4446,-0.093,,348.4393,-0.094,,348.4448,11,,348.445,0.0,,348.4394,114.8125,,348.4394,27,,348.4447,27,,348.4396,-14.0,,348.4395,-7.5,,,,,348.4449,-13.625,,348.4447,3.1875,,348.4446,-334,,,,,348.4449,-7.4375,,348.4398,4.453125,,348.445,0.0,,348.4446,2103,,348.4398,0.25,,348.4393,16911,,348.4396,-9.125,,,,,348.445,-1.25,,348.4396,-10.0,,
,,,,,,348.4649,-9.1875,,348.4595,8,,348.4598,0.0,,348.4593,-9.4,,348.4598,-1.125,,348.4593,600,,348.465,-0.0625,,348.4647,114.8125,,348.4594,3.5625,,348.4648,-7.5,,348.4595,-360,,348.4597,-7.5625,,348.4646,-335,,348.4646,-9.3,,348.4646,2103,,348.4593,600,,348.4649,-9.0625,,348.4593,16911,,348.4646,-0.093,,348.4593,-0.094,,348.4648,8,,348.465,0.0,,348.4594,114.8125,,348.4594,27,,348.4647,27,,348.4597,-14.0625,,348.4595,-7.5625,,,,,348.4649,-13.3125,,348.4647,3.1875,,348.4646,-335,,,,,348.4649,-7.5,,348.4598,4.44140625,,348.465,0.0,,348.4646,2103,,348.4598,1.0,,348.4593,16911,,348.4597,-9.0625,,,,,348.465,-0.9375,,348.4597,-8.6875,,
,,,,,,348.4849,-8.9375,,348.4796,7,,348.4799,0.0,,348.4794,-9.4,,348.4799,0.5625,,348.4794,600,,348.485,-1.25,,348.4846,114.75,,348.4795,3.5625,,348.4848,-7.5,,348.4796,-361,,348.4797,-7.5625,,348.4845,-338,,348.4845,-9.3,,348.4845,2103,,348.4794,600,,348.4849,-9.0625,,348.4794,16911,,348.4845,-0.093,,348.4794,-0.094,,348.4848,9,,348.485,0.0,,348.4795,114.8125,,348.4795,27,,348.4846,27,,348.4797,-14.375,,348.4796,-7.5,,,,,348.4849,-13.5625,,348.4846,3.1875,,348.4845,-338,,,,,348.4849,-7.5,,348.4799,4.42578125,,348.485,0.0,,348.4845,2103,,348.4799,2.0,,348.4794,16911,,348.4797,-9.125,,,,,348.485,-0.125,,348.4797,-9.625,,
,,,,,,348.5049,-9.25,,348.4995,10,,348.4998,0.0,,348.4993,-9.4,,348.4998,-0.6875,,348.4993,600,,348.505,-0.25,,348.5046,114.8125,,348.4994,3.5625,,348.5048,-7.5,,348.4995,-366,,348.4996,-7.5625,,348.5045,-340,,348.5045,-9.3,,348.5045,2103,,348.4993,600,,348.5049,-9.0625,,348.4993,16911,,348.5045,-0.093,,348.4993,-0.094,,348.5048,8,,348.505,0.0,,348.4994,114.75,,348.4994,27,,348.5046,27,,348.4996,-14.3125,,348.4995,-7.5,,,,,348.5049,-13.4375,,348.5046,3.25,,348.5045,-340,,,,,348.5049,-7.5,,348.4998,4.3984375,,348.505,0.0,,348.5045,2103,,348.4998,1.125,,348.4993,16911,,348.4996,-9.0625,,,,,348.505,-0.6875,,348.4996,-10.0,,
,,,,,,348.5249,-10.9375,,348.5195,8,,348.5197,0.0,,348.5192,-9.3,,348.5197,-2.0,,348.5192,600,,348.5251,-1.75,,348.5247,114.75,,348.5194,3.625,,348.5249,-7.375,,348.5195,-370,,348.5196,-7.5,,348.5246,-342,,348.5246,-9.3,,348.5246,2103,,348.5192,600,,348.5249,-9.0625,,348.5192,16911,,348.5246,-0.093,,348.5192,-0.093,,348.5249,8,,348.5251,0.0,,348.5194,114.8125,,348.5194,27,,348.5247,27,,348.5196,-15.0625,,348.5195,-7.375,,,,,348.5249,-12.4375,,348.5247,3.25,,348.5246,-342,,,,,348.5249,-7.5,,348.5197,4.3828125,,348.5251,0.0,,348.5246,2103,,348.5197,1.5625,,348.5192,16911,,348.5196,-9.0625,,,,,348.5251,0.25,,348.5196,-9.125,,
,,,,,,348.5449,-7.875,,348.5395,7,,348.5398,0.0,,348.5393,-9.3,,348.5398,1.0625,,348.5393,600,,348.545,-2.75,,348.5446,114.875,,348.5394,3.625,,348.5448,-7.375,,348.5395,-372,,348.5396,-7.4375,,348.5445,-343,,348.5445,-9.3,,348.5445,2103,,348.5393,600,,348.5449,-9.0,,348.5393,16911,,348.5445,-0.093,,348.5393,-0.093,,348.5448,9,,348.545,0.0,,348.5394,114.8125,,348.5394,27,,348.5446,27,,348.5396,-14.75,,348.5395,-7.375,,,,,348.5449,-14.4375,,348.5446,3.25,,348.5445,-343,,,,,348.5449,-7.4375,,348.5398,4.42578125,,348.545,0.0,,348.5445,2103,,348.5398,2.25,,348.5393,16911,,348.5396,-8.9375,,,,,348.545,0.75,,348.5396,-9.125,,
,,,,,,348.5649,-9.6875,,348.5595,8,,348.5597,0.0,,348.5593,-9.200000000000001,,348.5597,-1.8125,,348.5593,600,,348.5651,0.6875,,348.5647,114.875,,348.5593,3.625,,348.5648,-7.3125,,348.5595,-371,,348.5596,-7.375,,348.5646,-345,,348.5646,-9.200000000000001,,348.5646,2103,,348.5593,600,,348.5649,-8.9375,,348.5593,16911,,348.5646,-0.092,,348.5593,-0.092,,348.5648,7,,348.5651,0.0,,348.5593,114.8125,,348.5593,27,,348.5647,27,,348.5596,-14.5625,,348.5595,-7.5,,,,,348.5649,-13.375,,348.5647,3.25,,348.5646,-345,,,,,348.5649,-7.375,,348.5597,4.453125,,348.5651,0.0,,348.5646,2103,,348.5597,1.4375,,348.5593,16911,,348.5596,-8.9375,,,,,348.5651,-1.4375,,348.5596,-9.9375,,
,,,,,,348.5849,-8.9375,,348.5794,9,,348.5797,0.0,,348.5792,-9.3,,348.5797,-1.0,,348.5792,600,,348.585,-0.75,,348.5847,114.75,,348.5793,3.6875,,348.5848,-7.375,,348.5794,-372,,348.5795,-7.5,,348.5846,-346,,348.5846,-9.200000000000001,,348.5846,2103,,348.5792,600,,348.5849,-8.875,,348.5792,16911,,348.5846,-0.092,,348.5792,-0.093,,348.5848,7,,348.585,0.0,,348.5793,114.8125,,348.5793,27,,348.5847,27,,348.5795,-15.3125,,348.5794,-7.5625,,,,,348.5849,-13.9375,,348.5847,3.3125,,348.5846,-346,,,,,348.5849,-7.375,,348.5797,4.46875,,348.585,0.0,,348.5846,2103,,348.5797,0.9375,,348.5792,16911,,348.5795,-9.0,,,,,348.585,-0.625,,348.5795,-8.9375,,
,,,,,,348.6049,-9.625,,348.5996,8,,348.5998,0.0,,348.5994,-9.4,,348.5998,-2.6875,,348.5994,600,,348.605,-0.6875,,348.6047,114.75,,348.5995,3.6875,,348.6048,-7.5,,348.5996,-374,,348.5997,-7.5625,,348.6046,-349,,348.6046,-9.200000000000001,,348.6046,2103,,348.5994,600,,348.6049,-8.875,,348.5994,16911,,348.6046,-0.092,,348.5994,-0.094,,348.6048,9,,348.605,0.0,,348.5995,114.8125,,348.5995,27,,348.6047,27,,348.5997,-15.8125,,348.5996,-7.5625,,,,,348.6049,-13.5625,,348.6047,3.3125,,348.6046,-349,,,,,348.6049,-7.375,,348.5998,4.453125,,348.605,0.0,,348.6046,2103,,348.5998,-1.0625,,348.5994,16911,,348.5997,-9.125,,,,,348.605,-0.625,,348.5997,-8.3125,,
,,,,,,348.6249,-9.0,,348.6195,8,,348.6197,0.0,,348.6192,-9.4,,348.6197,2.9375,,348.6192,600,,348.625,-2.0,,348.6246,114.75,,348.6193,3.6875,,348.6247,-7.5,,348.6195,-376,,348.6196,-7.5625,,348.6245,-353,,348.6245,-9.3,,348.6245,2103,,348.6192,600,,348.6249,-9.0,,348.6192,16911,,348.6245,-0.093,,348.6192,-0.094,,348.6247,10,,348.625,0.0,,348.6193,114.8125,,348.6193,27,,348.6246,27,,348.6196,-16.0625,,348.6195,-7.5625,,,,,348.6249,-14.0,,348.6246,3.3125,,348.6245,-353,,,,,348.6249,-7.4375,,348.6197,4.4609375,,348.625,0.0,,348.6245,2103,,348.6197,-1.6875,,348.6192,16911,,348.6196,-9.125,,,,,348.625,0.25,,348.6196,-8.0,,
,,,,,,348.6449,-10.0,,348.6395,8,,348.6397,0.0,,348.6392,-9.4,,348.6397,0.0625,,348.6392,600,,348.645,-0.5625,,348.6446,114.75,,348.6393,3.6875,,348.6447,-7.5,,348.6395,-382,,348.6396,-7.5625,,348.6445,-355,,348.6445,-9.3,,348.6445,2103,,348.6392,600,,348.6449,-9.0625,,348.6392,16911,,348.6445,-0.093,,348.6392,-0.094,,348.6447,9,,348.645,0.0,,348.6393,114.8125,,348.6393,27,,348.6446,27,,348.6396,-14.1875,,348.6395,-7.5625,,,,,348.6449,-13.4375,,348.6446,3.375,,348.6445,-355,,,,,348.6449,-7.5,,348.6397,4.4609375,,348.645,0.0,,348.6445,2103,,348.6397,-0.25,,348.6392,16911,,348.6396,-9.125,,,,,348.645,-0.5625,,348.6396,-11.125,,
,,,,,,348.6649,-10.875,,348.6594,8,,348.6597,0.0,,348.6592,-9.4,,348.6597,0.25,,348.6592,600,,348.665,-0.375,,348.6646,114.8125,,348.6593,3.75,,348.6647,-7.5,,348.6594,-385,,348.6596,-7.5625,,348.6645,-356,,348.6645,-9.3,,348.6645,2103,,348.6592,600,,348.6649,-9.0625,,348.6592,16911,,348.6645,-0.093,,348.6592,-0.094,,348.6647,7,,348.665,0.0,,348.6593,114.8125,,348.6593,27,,348.6646,27,,348.6596,-15.5625,,348.6594,-7.5625,,,,,348.6649,-13.0,,348.6646,3.375,,348.6645,-356,,,,,348.6649,-7.5,,348.6597,4.43359375,,348.665,0.0,,348.6645,2103,,348.6597,0.125,,348.6592,16911,,348.6596,-9.125,,,,,348.665,-0.625,,348.6596,-9.125,,
,,,,,,348.6848,-10.875,,348.6796,8,,348.6798,0.0,,348.6793,-9.4,,348.6798,-0.875,,348.6793,600,,348.6849,0.375,,348.6846,114.8125,,348.6794,3.75,,348.6847,-7.5,,348.6796,-387,,348.6797,-7.5625,,348.6845,-356,,348.6845,-9.3,,348.6845,2103,,348.6793,600,,348.6848,-9.0625,,348.6793,16911,,348.6845,-0.093,,348.6793,-0.094,,348.6847,7,,348.6849,0.0,,348.6794,114.8125,,348.6794,27,,348.6846,27,,348.6797,-15.625,,348.6796,-7.5,,,,,348.6848,-13.0625,,348.6846,3.375,,348.6845,-356,,,,,348.6848,-7.5,,348.6798,4.41796875,,348.6849,0.0,,348.6845,2103,,348.6798,0.6875,,348.6793,16911,,348.6797,-9.125,,,,,348.6849,-1.125,,348.6797,-10.5,,
,,,,,,348.7048,-7.75,,348.6994,7,,348.6997,0.0,,348.6992,-9.4,,348.6997,0.625,,348.6992,600,,348.7049,1.9375,,348.7046,114.8125,,348.6993,3.75,,348.7047,-7.5,,348.6994,-382,,348.6996,-7.5625,,348.7045,-357,,348.7045,-9.3,,348.7045,2103,,348.6992,600,,348.7048,-9.0625,,348.6992,16911,,348.7045,-0.093,,348.6992,-0.094,,348.7047,9,,348.7049,0.0,,348.6993,114.8125,,348.6993,27,,348.7046,27,,348.6996,-15.1875,,348.6994,-7.5,,,,,348.7048,-15.0625,,348.7046,3.375,,348.7045,-357,,,,,348.7048,-7.5,,348.6997,4.43359375,,348.7049,0.0,,348.7045,2103,,348.6997,-0.6875,,348.6992,16911,,348.6996,-9.0625,,,,,348.7049,-2.125,,348.6996,-9.625,,
,,,,,,348.7249,-9.0,,348.7195,8,,348.7198,0.0,,348.7193,-9.3,,348.7198,0.1875,,348.7193,600,,348.725,0.4375,,348.7246,114.8125,,348.7194,3.8125,,348.7247,-7.375,,348.7195,-386,,348.7197,-7.5,,348.7245,-360,,348.7245,-9.3,,348.7245,2103,,348.7193,600,,348.7249,-9.0625,,348.7193,16911,,348.7245,-0.093,,348.7193,-0.093,,348.7247,8,,348.725,0.0,,348.7194,114.75,,348.7194,27,,348.7246,27,,348.7197,-15.3125,,348.7195,-7.5,,,,,348.7249,-14.375,,348.7246,3.4375,,348.7245,-360,,,,,348.7249,-7.5,,348.7198,4.43359375,,348.725,0.0,,348.7245,2103,,348.7198,0.125,,348.7193,16911,,348.7197,-9.0625,,,,,348.725,-1.3125,,348.7197,-9.6875,,
,,,,,,348.7448,-8.75,,348.7394,8,,348.7397,0.0,,348.7392,-9.3,,348.7397,-0.6875,,348.7392,600,,348.7449,1.125,,348.7446,114.75,,348.7393,3.8125,,348.7447,-7.375,,348.7394,-388,,348.7396,-7.5,,348.7445,-362,,348.7445,-9.3,,348.7445,2103,,348.7392,600,,348.7448,-9.0,,348.7392,16911,,348.7445,-0.093,,348.7392,-0.093,,348.7447,8,,348.7449,0.0,,348.7393,114.75,,348.7393,27,,348.7446,27,,348.7396,-15.375,,348.7394,-7.5,,,,,348.7448,-14.5625,,348.7446,3.4375,,348.7445,-362,,,,,348.7448,-7.4375,,348.7397,4.41796875,,348.7449,0.0,,348.7445,2103,,348.7397,1.0,,348.7392,16911,,348.7396,-9.0625,,,,,348.7449,-1.75,,348.7396,-9.75,,
,,,,,,348.7648,-9.6875,,348.7594,9,,348.7597,0.0,,348.7592,-9.3,,348.7597,0.5625,,348.7592,600,,348.7649,-1.3125,,348.7646,114.8125,,348.7593,3.8125,,348.7647,-7.375,,348.7594,-394,,348.7595,-7.5,,348.7645,-365,,348.7645,-9.200000000000001,,348.7645,2103,,348.7592,600,,348.7648,-8.9375,,348.7592,16911,,348.7645,-0.092,,348.7592,-0.093,,348.7647,8,,348.7649,0.0,,348.7593,114.75,,348.7593,27,,348.7646,27,,348.7595,-15.5625,,348.7594,-7.5,,,,,348.7648,-14.0625,,348.7646,3.4375,,348.7645,-365,,,,,348.7648,-7.375,,348.7597,4.453125,,348.7649,0.0,,348.7645,2103,,348.7597,-0.125,,348.7592,16911,,348.7595,-9.0625,,,,,348.7649,-0.25,,348.7595,-9.75,,
,,,,,,348.7848,-10.0625,,348.7795,9,,348.7798,0.0,,348.7793,-9.3,,348.7798,-0.9375,,348.7793,600,,348.7849,-0.125,,348.7846,114.8125,,348.7794,3.875,,348.7847,-7.375,,348.7795,-398,,348.7796,-7.5,,348.7845,-368,,348.7845,-9.200000000000001,,348.7845,2103,,348.7793,600,,348.7848,-8.9375,,348.7793,16911,,348.7845,-0.092,,348.7793,-0.093,,348.7847,8,,348.7849,0.0,,348.7794,114.75,,348.7794,27,,348.7846,27,,348.7796,-15.6875,,348.7795,-7.5625,,,,,348.7848,-13.9375,,348.7846,3.5,,348.7845,-368,,,,,348.7848,-7.375,,348.7798,4.48828125,,348.7849,0.0,,348.7845,2103,,348.7798,0.875,,348.7793,16911,,348.7796,-9.0625,,,,,348.7849,-1.0,,348.7796,-9.5625,,
,,,,,,348.8049,-9.0,,348.7995,8,,348.7998,0.0,,348.7993,-9.4,,348.7998,-0.125,,348.7993,600,,348.805,-1.375,,348.8046,114.75,,348.7994,3.875,,348.8048,-7.5,,348.7995,-397,,348.7997,-7.5625,,348.8045,-369,,348.8045,-9.200000000000001,,348.8045,2103,,348.7993,600,,348.8049,-8.9375,,348.7993,16911,,348.8045,-0.092,,348.7993,-0.094,,348.8048,8,,348.805,0.0,,348.7994,114.75,,348.7994,27,,348.8046,27,,348.7997,-14.875,,348.7995,-7.625,,,,,348.8049,-14.625,,348.8046,3.5,,348.8045,-369,,,,,348.8049,-7.375,,348.7998,4.4609375,,348.805,0.0,,348.8045,2103,,348.7998,0.4375,,348.7993,16911,,348.7997,-9.125,,,,,348.805,-0.125,,348.7997,-10.875,,
,,,,,,348.8249,-9.125,,348.8195,8,,348.8198,0.0,,348.8193,-9.5,,348.8198,-1.6875,,348.8193,600,,348.825,-0.125,,348.8246,114.8125,,348.8194,3.875,,348.8248,-7.5625,,348.8195,-400,,348.8196,-7.625,,348.8245,-371,,348.8245,-9.3,,348.8245,2103,,348.8193,600,,348.8249,-9.0,,348.8193,16911,,348.8245,-0.093,,348.8193,-0.095,,348.8248,7,,348.825,0.0,,348.8194,114.75,,348.8194,27,,348.8246,27,,348.8196,-15.4375,,348.8195,-7.5625,,,,,348.8249,-14.625,,348.8246,3.5,,348.8245,-371,,,,,348.8249,-7.4375,,348.8198,4.40625,,348.825,0.0,,348.8245,2103,,348.8198,1.4375,,348.8193,16911,,348.8196,-9.1875,,,,,348.825,-0.875,,348.8196,-9.9375,,
