Point;Real time;Power-up time;Asrc;Alod;Apack;Vpack;SOC;DOD;Loads;BalVtg;BalCause;IoState;Flags;Bnk0;Bnk1t;Bnk2;Bnk3;Bnk4;Bnk5;Bnk6;Bnk7;Bnk8;Bnk9;Bnk10;Bnk11;Bnk12;Bnk13;Bnk14;Bnk15;CCL;CCLcause;DCL;DCLcause;WarnFlags;FltFlags;MissBanks;MissBank#;MissCells;-;Vmin;VminNo;VminAvg;Vavg;Vmax;VmaxNo;VmaxAvg;Tmin;TminNo;Tavg;Tmax;TmaxNo;Rmin;RminNo;Ravg;Rmax;RmaxNo;Rpack;Nmonit;Vmonit;Tmonit;TmonitOff;Rmonit;Smonit;Cell 0;Cell 1;Cell 2;Cell 3;Cell 4;Cell 5;Cell 6;Cell 7;Cell 8;Cell 9;Cell 10;Cell 11;Cell 12;Cell 13;Cell 14;Cell 15;Cell 16;Cell 17;Cell 18;Cell 19;Cell 20;Cell 21;Cell 22;Cell 23;Cell 24;Cell 25;Cell 26;Cell 27
181;1/1/2025 16:23;#2376 000:01:49:25;0;17.9;17.9;106.9;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.81;3.84;22;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.81
182;1/1/2025 16:23;#2376 000:01:49:26;0;18.1;18.1;106.9;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.81;3.84;22;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.81;3.81;3.84;3.84;3.81;3.84;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.81
183;1/1/2025 16:23;#2376 000:01:49:27;0;17.9;17.9;106.9;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.81;3.84;22;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.81;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.81
184;1/1/2025 16:23;#2376 000:01:49:28;0;8;8;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
185;1/1/2025 16:23;#2376 000:01:49:29;0;2.3;2.3;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
186;1/1/2025 16:23;#2376 000:01:49:30;0;7.1;7.1;107.1;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.84;3.81;3.81;3.81
187;1/1/2025 16:23;#2376 000:01:49:31;0;7.5;7.5;107.1;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
188;1/1/2025 16:23;#2376 000:01:49:32;0;0.4;0.4;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
189;1/1/2025 16:23;#2376 000:01:49:33;0;2.1;2.1;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
190;1/1/2025 16:23;#2376 000:01:49:34;0;6.6;6.6;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
191;1/1/2025 16:23;#2376 000:01:49:35;0;5.4;5.4;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
192;1/1/2025 16:23;#2376 000:01:49:36;0;3.5;3.5;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
193;1/1/2025 16:23;#2376 000:01:49:37;0;3.3;3.3;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
194;1/1/2025 16:23;#2376 000:01:49:38;0;3;3;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
195;1/1/2025 16:23;#2376 000:01:49:39;0;2.8;2.8;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
196;1/1/2025 16:23;#2376 000:01:49:40;0;3;3;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
197;1/1/2025 16:23;#2376 000:01:49:41;0;3.4;3.4;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
198;1/1/2025 16:23;#2376 000:01:49:42;0;3.4;3.4;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
199;1/1/2025 16:23;#2376 000:01:49:43;0;4.2;4.2;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
200;1/1/2025 16:23;#2376 000:01:49:44;0;5.3;5.3;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
201;1/1/2025 16:23;#2376 000:01:49:45;0;6.1;6.1;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
202;1/1/2025 16:23;#2376 000:01:49:46;0;8.3;8.3;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
203;1/1/2025 16:23;#2376 000:01:49:47;0;6.7;6.7;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.84;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
204;1/1/2025 16:23;#2376 000:01:49:48;0;0.5;0.5;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
205;1/1/2025 16:23;#2376 000:01:49:49;0;3.9;3.9;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.84;3.84;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
206;1/1/2025 16:23;#2376 000:01:49:50;0;9.7;9.7;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
207;1/1/2025 16:23;#2376 000:01:49:51;0;10.2;10.2;107.2;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.81;3.84;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
208;1/1/2025 16:23;#2376 000:01:49:52;0;12.3;12.3;107;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;6;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.81;3.84;3.86;3.84;3.84;3.81;3.81;3.81;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.84;3.81;3.81;3.81;3.81;3.81
209;1/1/2025 16:23;#2376 000:01:49:53;0;17;17;107;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.82;3.86;6;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.81;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.81;3.81
210;1/1/2025 16:23;#2376 000:01:49:54;0;3.7;3.7;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
211;1/1/2025 16:23;#2376 000:01:49:55;0;0.3;0.3;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.81;3.84;3.81;3.84;3.81
212;1/1/2025 16:23;#2376 000:01:49:56;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.84;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
213;1/1/2025 16:23;#2376 000:01:49:57;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
214;1/1/2025 16:23;#2376 000:01:49:58;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
215;1/1/2025 16:23;#2376 000:01:49:59;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
216;1/1/2025 16:23;#2376 000:01:50:00;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
217;1/1/2025 16:23;#2376 000:01:50:01;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
218;1/1/2025 16:23;#2376 000:01:50:02;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
219;1/1/2025 16:23;#2376 000:01:50:03;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
220;1/1/2025 16:23;#2376 000:01:50:04;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
221;1/1/2025 16:23;#2376 000:01:50:05;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;25;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.84
222;1/1/2025 16:23;#2376 000:01:50:06;0;0.2;0.2;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.84;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
223;1/1/2025 16:23;#2376 000:01:50:07;0;0.4;0.4;107.3;79;48;0;4.55;4;LoadPwr WireContReq Fan ;K2 K3 ;6;7;8;7;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;FF;100;;100;;;;0;;0;;3.81;27;3.81;3.83;3.86;8;3.85;29;26;29;32;0;0;19;0.5;1.1;13;16.2;5;3.84;30;1.1;;7;3.84;3.81;3.84;3.84;3.84;3.84;3.86;3.86;3.86;3.81;3.84;3.84;3.84;3.84;3.84;3.81;3.81;3.84;3.81;3.81;3.81;3.84;3.84;3.84;3.84;3.81;3.84;3.81
